StdReturn,NumTrajs,LossAfter,MaxReturn,LossBefore,TotalExecTime,Perplexity,ItrTime,ExplainedVariance,AverageReturn,MeanKL,MaxKL,Entropy,Time,MinReturn,AveragePolicyStd
2653.38934195,20,-0.0671136,12000.0,0.0219982,5.950340747833252,15.4937,6.026154518127441,0.295662985869,5795.0,0.466458,1.36295,2.74043,6.026149749755859,1900.0,0.95435
784.522147552,20,-0.0259444,21500.0,-0.0138662,6.154052495956421,15.8383,6.224390029907227,0.977409653501,20495.0,0.0386367,0.139395,2.76243,12.258715391159058,17800.0,0.965293
618.061485614,20,-0.0292575,21400.0,-0.00902244,5.9444739818573,15.7289,6.009088516235352,0.98076480318,20600.0,0.0561139,0.275011,2.7555,18.2770094871521,19200.0,0.96218
765.163381246,20,-0.0203707,21700.0,-0.0128839,5.656339883804321,15.6581,5.689612865447998,0.979250717646,20845.0,0.0183155,0.130569,2.75099,23.971716165542603,18700.0,0.96007
637.397050511,20,-0.0388869,22000.0,-0.0161893,5.711320638656616,15.5575,5.744497299194336,0.982716174928,20935.0,0.058364,0.291551,2.74454,29.719966411590576,19500.0,0.957606
1129.64596224,20,-0.0684597,21300.0,-0.0338414,5.769929885864258,15.4321,5.802845478057861,0.95156698647,19970.0,0.13478,0.484582,2.73645,35.53013491630554,17000.0,0.953861
4655.46990109,20,-0.0638175,21900.0,-0.0379517,5.749741315841675,15.1732,5.801457405090332,0.755850049055,20160.0,0.0713219,0.787361,2.71953,41.3378472328186,0.0,0.945542
