TotalExecTime,Time,MaxReturn,LossAfter,MeanKL,ItrTime,AverageReturn,StdReturn,MinReturn,NumTrajs,ExplainedVariance,Entropy,MaxKL,LossBefore,AveragePolicyStd,Perplexity
5.5114593505859375,5.586416721343994,4000.0,-0.00824131,0.275106,5.586419105529785,645.0,1034.63761772,0.0,20,0.0602715475438,2.72206,1.22127,0.0324511,0.947542,15.2117
9.982339859008789,15.626248836517334,21600.0,-0.0733468,0.21426,10.035032510757446,18705.0,1772.70273876,13400.0,20,0.875101135561,2.75451,1.3865,-0.0137749,0.962684,15.7134
5.5330119132995605,21.209835290908813,22300.0,-0.0454884,0.0428221,5.57215428352356,21515.0,490.178538902,20200.0,20,0.990466052855,2.74763,0.163263,-0.0288062,0.959608,15.6055
5.384485960006714,26.683494567871094,23100.0,-0.0353482,0.00386284,5.465935707092285,22245.0,385.324538539,21200.0,20,0.991080192744,2.73322,0.0513146,-0.0306706,0.952547,15.3824
5.568855285644531,32.302258014678955,23100.0,-0.00493143,0.0142051,5.614625692367554,22405.0,366.708330966,21500.0,20,0.99157857782,2.71789,0.053121,0.00216871,0.945255,15.1483
5.616908311843872,37.96182107925415,23200.0,-0.02482,0.0042977,5.649183034896851,22565.0,297.111090335,22100.0,20,0.993420415399,2.71897,0.0254316,-0.0193324,0.945474,15.1647
5.61041259765625,43.60608267784119,23300.0,-0.030625,0.0138191,5.640754222869873,22510.0,702.780193233,21000.0,20,0.982619861125,2.7093,0.127941,-0.0255624,0.940885,15.0188
