MinReturn,StdReturn,MaxKL,Time,ExplainedVariance,AveragePolicyStd,NumTrajs,Entropy,Perplexity,LossAfter,AverageReturn,MeanKL,TotalExecTime,ItrTime,LossBefore,MaxReturn
0.0,429.651021179,0.4076,33.86861205101013,0.139187558986,0.956152,20,2.7481,15.613,-0.00624529,220.0,0.0924136,33.444350242614746,33.86861991882324,0.00185319,1400.0
0.0,5060.79045209,0.184986,67.16002631187439,0.60155563438,0.957011,20,2.74996,15.642,-0.00341319,3320.0,0.0203299,32.86095309257507,33.27654433250427,0.00301431,15300.0
0.0,9766.49758102,0.0504473,99.90444564819336,0.67529398469,0.957727,20,2.75146,15.6656,-0.0064844,5255.0,0.00579404,32.27917242050171,32.73588728904724,-0.00313927,33700.0
0.0,8564.87594773,0.194266,134.36311149597168,0.750414510913,0.956963,20,2.74989,15.641,-0.00951687,3630.0,0.0122199,33.945616483688354,34.41780352592468,-0.00254392,32600.0
0.0,9028.06042293,0.870737,167.84102821350098,0.469393424072,0.956354,20,2.74862,15.6211,-0.0209687,8875.0,0.130685,33.186829805374146,33.45228457450867,0.000445347,30000.0
0.0,5734.09975497,0.66151,202.18669891357422,0.674259388796,0.95646,20,2.74884,15.6246,-0.0107391,4190.0,0.096981,33.738714933395386,34.33633303642273,0.0126694,16700.0
0.0,9687.18096249,0.150546,236.65386486053467,0.559427497797,0.959507,20,2.75518,15.7239,-0.0170702,5145.0,0.0133553,34.04146933555603,34.429222106933594,-0.0120649,29300.0
