NumTrajs,AverageReturn,AveragePolicyStd,MeanKL,ItrTime,ExplainedVariance,Entropy,MaxReturn,Perplexity,MinReturn,Time,MaxKL,StdReturn,LossAfter,LossBefore,TotalExecTime
20,13460.0,0.917354,0.630424,12.600842237472534,0.583658289533,2.64941,19600.0,14.1457,8000.0,12.600833177566528,2.30495,3309.13886079,-0.0987324,-0.00615522,12.476564645767212
20,18665.0,0.915417,0.0248045,12.265053987503052,0.841513752365,2.64326,20900.0,14.0589,0.0,24.875382900238037,0.0435141,4359.9627292,-0.0102061,-0.00130946,12.1397066116333
20,19305.0,0.914833,0.00903246,11.464237451553345,0.840264261983,2.6426,21200.0,14.0498,0.0,36.34399604797363,0.0997239,4463.0118754,0.0147755,0.0218468,11.42421579360962
20,20615.0,0.919241,0.0255834,12.255183219909668,0.979095197713,2.65353,21500.0,14.2041,18800.0,48.61276865005493,0.155854,693.018758765,-0.039124,-0.0294992,12.058664560317993
20,20980.0,0.912417,0.0239413,11.22597360610962,0.984420103071,2.63878,21900.0,13.9961,19300.0,59.845763206481934,0.0464135,529.716905526,-0.0356005,-0.0249365,11.060529232025146
20,21065.0,0.906532,0.0127828,11.838009595870972,0.989004787363,2.62631,21700.0,13.8227,20000.0,71.68946194648743,0.0882384,417.462573173,-0.00967073,-0.00166573,11.67154335975647
20,21290.0,0.906291,0.010327,11.781323909759521,0.99131967007,2.62548,21900.0,13.8112,20900.0,83.47536396980286,0.151361,277.308492477,0.00212568,0.00769612,11.733500480651855
