MeanKL,TotalExecTime,ExplainedVariance,ItrTime,StdReturn,Time,Perplexity,LossBefore,AveragePolicyStd,Entropy,LossAfter,MinReturn,MaxKL,AverageReturn,NumTrajs,MaxReturn
0.731202,6.629951477050781,0.0827004148072,6.699824094772339,183.779759495,6.6998209953308105,16.3558,0.00431985,0.982009,2.79458,-0.0442347,0.0,94.873,135.0,40,700.0
0.0581842,5.057422161102295,0.241109758536,5.118122577667236,677.476936877,11.822935104370117,16.4266,-0.0161709,0.984799,2.7989,-0.0381342,0.0,6.80496,805.0,40,2800.0
0.145405,5.13598895072937,0.258703290079,5.1941094398498535,718.957578721,17.02148747444153,16.2943,0.0325152,0.980551,2.79082,-0.0112859,0.0,7.46659,910.0,40,2100.0
0.152045,6.038089036941528,0.274873803877,6.100956439971924,629.240613756,23.13240337371826,16.5614,0.0165461,0.987951,2.80708,-0.0220825,0.0,4.48254,582.5,40,2200.0
0.0733667,5.020350217819214,0.315016057893,5.080207586288452,1173.20075008,28.22455406188965,16.699,0.00634018,0.991927,2.81535,-0.0238397,0.0,12.9695,1410.0,40,6200.0
0.0598812,5.191821098327637,0.383588414382,5.242431163787842,1344.34928497,33.474791526794434,16.752,0.0110617,0.993979,2.81852,-0.0135105,0.0,3.84451,1385.0,40,4400.0
0.101924,4.8400633335113525,0.437155677308,4.883607864379883,1310.81796982,38.36582279205322,16.8449,0.01128,0.996705,2.82405,-0.0206791,0.0,11.796,1577.5,40,4300.0
