StdReturn,TotalExecTime,LossAfter,MaxReturn,MeanKL,NumTrajs,Time,Entropy,Perplexity,ExplainedVariance,AveragePolicyStd,MaxKL,MinReturn,AverageReturn,ItrTime,LossBefore
0.0,15.26608395576477,-0.0,0.0,0.0,20,15.536075353622437,2.83788,17.0795,1,1.0,0.0,0.0,0.0,15.536083459854126,-0.0
43.5889894354,16.4478919506073,0.0521122,200.0,0.809785,20,32.22599959373474,2.83788,17.0795,0.0740257899591,1.0,74.8566,0.0,10.0,16.676294565200806,-0.00966312
0.0,15.773003339767456,-0.0,0.0,0.0,20,48.12318205833435,2.83305,16.9971,1,0.997588,0.0,0.0,0.0,15.872602701187134,-0.0
0.0,16.622385263442993,-0.0,0.0,0.0,20,64.95751285552979,2.83305,16.9971,1,0.997588,0.0,0.0,0.0,16.79953098297119,-0.0
283.32843133,15.792207717895508,0.150134,1300.0,19.2493,20,80.95920705795288,2.83305,16.9971,0.0891339367033,0.997588,986.911,0.0,65.0,15.99437689781189,-0.00700877
0.0,16.224595308303833,-0.0,0.0,0.0,20,97.35787963867188,2.82954,16.9377,1,0.995842,0.0,0.0,0.0,16.38486409187317,-0.0
0.0,16.93643283843994,-0.0,0.0,0.0,20,114.64809489250183,2.82954,16.9377,1,0.995842,0.0,0.0,0.0,17.24771523475647,-0.0
