MaxKL,StdReturn,ExplainedVariance,ItrTime,Entropy,MaxReturn,TotalExecTime,Perplexity,LossBefore,AveragePolicyStd,AverageReturn,LossAfter,MeanKL,MinReturn,Time,NumTrajs
0.444517,21.7944947177,0.11094962885,24.109131574630737,2.7481,100.0,23.98186230659485,15.613,-0.00112732,0.956152,5.0,-0.0140544,0.0376569,0.0,24.109124660491943,20
0.203278,153.297097168,0.128199443313,24.0148663520813,2.74698,600.0,23.89746403694153,15.5954,0.00554705,0.955647,50.0,-0.00302471,0.0216924,0.0,48.127957820892334,20
0.0649138,454.175076375,0.220621753368,24.34109115600586,2.74975,1600.0,24.127819299697876,15.6387,-0.00272612,0.956972,185.0,-0.00578985,0.00617193,0.0,72.47329378128052,20
0.851453,1362.38761004,0.212026301969,24.533535480499268,2.74839,5400.0,24.479678630828857,15.6174,0.00685707,0.956295,670.0,0.000179049,0.170009,0.0,97.01210474967957,20
0.0165106,3308.69687339,0.371769797354,24.94830298423767,2.75182,15000.0,24.83371353149414,15.6711,-0.00847032,0.957917,945.0,-0.00985152,0.00357054,0.0,121.96709156036377,20
0.0503213,5028.08114493,0.347009496077,23.60118556022644,2.74758,20500.0,23.524662256240845,15.6048,-0.00792913,0.955871,2120.0,-0.00870877,0.00676487,0.0,145.58177161216736,20
0.0129325,43.5889894354,0.125092204985,24.47297167778015,2.74362,200.0,24.143986463546753,15.5431,0.00365408,0.953986,10.0,0.00139809,0.000645546,0.0,170.0742425918579,20
