AveragePolicyStd,StdReturn,TotalExecTime,Time,Perplexity,MaxReturn,ItrTime,Entropy,LossAfter,MinReturn,NumTrajs,MaxKL,ExplainedVariance,LossBefore,MeanKL,AverageReturn
0.805297,0.0,5.021112680435181,5.096096515655518,11.0609,0.0,5.096099615097046,2.40341,-0.0,0.0,40,0.0,1,-0.0,0.0,0.0
0.805297,0.0,4.570743560791016,9.727342128753662,11.0609,0.0,4.622538089752197,2.40341,-0.0,0.0,40,0.0,1,-0.0,0.0,0.0
0.805297,0.0,4.847026348114014,14.630623579025269,11.0609,0.0,4.899174928665161,2.40341,-0.0,0.0,40,0.0,1,-0.0,0.0,0.0
0.805297,0.0,4.577260732650757,19.252646684646606,11.0609,0.0,4.615387439727783,2.40341,-0.0,0.0,40,0.0,1,-0.0,0.0,0.0
0.805297,31.224989992,4.698113203048706,24.01729726791382,11.0609,200.0,4.7548158168792725,2.40341,-0.0118756,0.0,40,0.419443,0.0329793764412,0.0224098,0.078651,5.0
0.809722,34.5506874027,4.771443128585815,28.855749368667603,11.1855,200.0,4.82413387298584,2.41462,0.000896111,0.0,40,0.396744,0.0170143265638,0.0246157,0.0657333,7.5
0.814644,21.7944947177,4.696425676345825,33.58689546585083,11.324,100.0,4.727407932281494,2.42692,-0.0043537,0.0,40,0.504616,0.0400586038493,0.00895645,0.0115826,5.0
