Entropy,Perplexity,ItrTime,LossBefore,AverageReturn,Time,ExplainedVariance,NumTrajs,MaxReturn,StdReturn,LossAfter,AveragePolicyStd,TotalExecTime,MeanKL,MaxKL,MinReturn
2.69307,14.777,12.13272500038147,-0.00343513,1025.0,12.132717847824097,0.68984578201,20,1800.0,507.813942306,-0.0419046,0.930467,12.040101766586304,0.116939,1.42099,0.0
2.68964,14.7264,11.512026071548462,-0.00290813,1575.0,23.650219202041626,0.783607163677,20,2700.0,528.086167211,-0.0131028,0.928884,11.44112777709961,0.0301169,0.557445,100.0
2.68818,14.705,11.623640775680542,-0.0107358,1465.0,35.28182315826416,0.849293155618,20,2000.0,400.343602422,-0.0243823,0.92831,11.586673021316528,0.0257531,0.235623,0.0
2.68282,14.6262,11.686716318130493,-0.00833493,1345.0,46.974316358566284,0.674505672388,20,3100.0,762.545080635,-0.012086,0.925876,11.611026763916016,0.0054223,0.116435,0.0
2.67865,14.5654,11.84515380859375,0.000779852,1720.0,58.825799226760864,0.790549482355,20,2600.0,557.314991724,-0.00981932,0.924,11.809270858764648,0.0309324,0.576913,0.0
2.67904,14.5711,11.565070629119873,0.00444314,1640.0,70.39597630500793,0.780660332718,20,2700.0,563.38264084,-0.00919077,0.924146,11.510324478149414,0.0261624,0.290972,0.0
2.68126,14.6035,12.809268236160278,0.00522011,1935.0,83.21913170814514,0.812192916623,20,3100.0,460.733111465,-0.0162445,0.925087,12.697615385055542,0.0777942,1.0952,900.0
