Entropy,StdReturn,NumTrajs,MinReturn,MeanKL,LossBefore,TotalExecTime,Time,AveragePolicyStd,ItrTime,MaxKL,AverageReturn,ExplainedVariance,MaxReturn,Perplexity,LossAfter
2.7007,0.0,20,0.0,0.0,-0.0,17.605167388916016,17.728949308395386,0.935103,17.728954792022705,0.0,0.0,1,0.0,14.8902,-0.0
2.7007,0.0,20,0.0,0.0,-0.0,17.34251117706299,35.200146436691284,0.935103,17.465901613235474,0.0,0.0,1,0.0,14.8902,-0.0
2.7007,0.0,20,0.0,0.0,-0.0,18.010828733444214,53.37389397621155,0.935103,18.16974115371704,0.0,0.0,1,0.0,14.8902,-0.0
2.7007,0.0,20,0.0,0.0,-0.0,17.895337104797363,71.46404719352722,0.935103,18.084248542785645,0.0,0.0,1,0.0,14.8902,-0.0
2.7007,0.0,20,0.0,0.0,-0.0,17.478163242340088,89.02773237228394,0.935103,17.554239511489868,0.0,0.0,1,0.0,14.8902,-0.0
2.7007,0.0,20,0.0,0.0,-0.0,17.86656665802002,106.94418978691101,0.935103,17.91051959991455,0.0,0.0,1,0.0,14.8902,-0.0
2.7007,0.0,20,0.0,0.0,-0.0,17.837207078933716,124.85652303695679,0.935103,17.902355432510376,0.0,0.0,1,0.0,14.8902,-0.0
