LossBefore,MeanKL,Perplexity,TotalExecTime,NumTrajs,AveragePolicyStd,MaxKL,MinReturn,MaxReturn,AverageReturn,ItrTime,LossAfter,ExplainedVariance,Entropy,Time,StdReturn
-0.0,0.0,14.8902,10.902574300765991,20,0.935103,0.0,0.0,0.0,0.0,10.980279922485352,-0.0,1,2.7007,10.98027491569519,0.0
-0.0,0.0,14.8902,10.666990756988525,20,0.935103,0.0,0.0,0.0,0.0,10.76969313621521,-0.0,1,2.7007,21.754290103912354,0.0
-0.0,0.0,14.8902,10.661150693893433,20,0.935103,0.0,0.0,0.0,0.0,10.726755380630493,-0.0,1,2.7007,32.48939371109009,0.0
-0.0,0.0,14.8902,10.798758268356323,20,0.935103,0.0,0.0,0.0,0.0,10.8454430103302,-0.0,1,2.7007,43.34093618392944,0.0
-0.0,0.0,14.8902,10.781628608703613,20,0.935103,0.0,0.0,0.0,0.0,10.8370521068573,-0.0,1,2.7007,54.19270658493042,0.0
-0.0,0.0,14.8902,10.803277730941772,20,0.935103,0.0,0.0,0.0,0.0,10.885210037231445,-0.0,1,2.7007,65.08193492889404,0.0
-0.0,0.0,14.8902,10.743775129318237,20,0.935103,0.0,0.0,0.0,0.0,10.798165082931519,-0.0,1,2.7007,75.88781547546387,0.0
