LossBefore,NumTrajs,AveragePolicyStd,StdReturn,ItrTime,AverageReturn,LossAfter,MinReturn,TotalExecTime,MaxReturn,Entropy,MaxKL,ExplainedVariance,Perplexity,MeanKL,Time
-0.0,20,0.87453,0.0,11.783438205718994,0.0,-0.0,0.0,11.706988334655762,0.0,2.56857,0.0,1,13.0471,0.0,11.783432483673096
-0.0,20,0.87453,0.0,11.30637502670288,0.0,-0.0,0.0,11.154770135879517,0.0,2.56857,0.0,1,13.0471,0.0,23.09784507751465
-0.0,20,0.87453,0.0,11.250453472137451,0.0,-0.0,0.0,11.209089517593384,0.0,2.56857,0.0,1,13.0471,0.0,34.356451988220215
-0.0,20,0.87453,0.0,11.972373247146606,0.0,-0.0,0.0,11.871055841445923,0.0,2.56857,0.0,1,13.0471,0.0,46.34410333633423
-0.0,20,0.87453,0.0,11.61863660812378,0.0,-0.0,0.0,11.538260459899902,0.0,2.56857,0.0,1,13.0471,0.0,57.97385883331299
-0.0,20,0.87453,0.0,11.155675649642944,0.0,-0.0,0.0,11.097056865692139,0.0,2.56857,0.0,1,13.0471,0.0,69.13690090179443
-0.0,20,0.87453,0.0,11.127434253692627,0.0,-0.0,0.0,11.045927286148071,0.0,2.56857,0.0,1,13.0471,0.0,80.27804231643677
