NumTrajs,Entropy,TotalExecTime,MaxKL,ItrTime,Perplexity,LossAfter,LossBefore,MaxReturn,ExplainedVariance,Time,AveragePolicyStd,MeanKL,AverageReturn,StdReturn,MinReturn
20,2.83788,15.824850797653198,0.0,16.12717366218567,17.0795,-0.0,-0.0,0.0,1,16.12716794013977,1.0,0.0,0.0,0.0,0.0
20,2.83788,16.173176288604736,74.8566,16.379995822906494,17.0795,0.0521122,-0.00966313,200.0,0.0740257899591,32.513160943984985,1.0,0.809785,10.0,43.5889894354,0.0
20,2.83305,16.384663343429565,0.0,16.603682279586792,16.9971,-0.0,-0.0,0.0,1,49.11977744102478,0.997588,0.0,0.0,0.0,0.0
20,2.83305,16.726532697677612,0.0,16.929237127304077,16.9971,-0.0,-0.0,0.0,1,66.06533432006836,0.997588,0.0,0.0,0.0,0.0
20,2.83305,16.995692253112793,836.045,17.172641038894653,16.9971,0.00483374,-0.00666004,900.0,0.0887306692181,83.28331351280212,0.997588,17.0379,45.0,196.150452459,0.0
20,2.82972,13.001160383224487,0.0,13.284149885177612,16.9406,-0.0,-0.0,0.0,1,96.5909903049469,0.99593,0.0,0.0,0.0,0.0
20,2.82972,17.27441692352295,0.0,17.416396379470825,16.9406,-0.0,-0.0,0.0,1,114.02168440818787,0.99593,0.0,0.0,0.0,0.0
