NumTrajs,MaxKL,Perplexity,MeanKL,MaxReturn,Time,AverageReturn,AveragePolicyStd,ExplainedVariance,LossAfter,TotalExecTime,StdReturn,Entropy,MinReturn,ItrTime,LossBefore
20,0.814435,21.7921,0.012611,700.0,26.21214246749878,100.0,1.12957,0.277128630061,-0.006344,26.117812633514404,225.831795813,3.08155,0.0,26.21214532852173,-0.00291761
20,0.443896,21.7286,0.00243488,1300.0,49.03110480308533,135.0,1.12792,0.334898875407,-0.00194849,22.657676935195923,316.662280671,3.07863,0.0,22.814544916152954,0.000251435
20,0.273181,21.7314,0.0101158,2700.0,72.39763379096985,510.0,1.12799,0.341182182076,0.00277705,23.299996614456177,784.792966329,3.07876,0.0,23.363762378692627,0.00803405
20,2.91578,21.8188,0.00828666,1800.0,99.68277859687805,100.0,1.13027,0.424279367734,0.000280105,27.196165800094604,392.428337407,3.08277,0.0,27.277207136154175,0.00446473
20,0.0868787,21.8676,0.00122209,4400.0,122.79887533187866,420.0,1.13154,0.37660063237,-0.0107525,22.99750304222107,1051.95056918,3.08501,0.0,23.10873055458069,-0.00894279
20,0.27954,21.77,0.00192887,1400.0,146.62384796142578,230.0,1.12901,0.405574832552,0.00304361,23.67623996734619,445.084261685,3.08053,0.0,23.792011976242065,0.00582652
20,0.0569443,21.8335,0.000367169,1100.0,176.50051140785217,115.0,1.13065,0.330214493849,0.00352075,29.676447868347168,279.776696671,3.08345,0.0,29.835424423217773,0.00448528
