MeanKL,AveragePolicyStd,StdReturn,Time,LossBefore,TotalExecTime,ExplainedVariance,MinReturn,Entropy,AverageReturn,LossAfter,NumTrajs,ItrTime,MaxKL,MaxReturn,Perplexity
0.0,1.00568,0.0,9.922216653823853,-0.0,9.835401058197021,1,0.0,2.849,0.0,-0.0,20,9.922223567962646,0.0,0.0,17.2706
0.785611,1.00568,65.3834841531,19.55210852622986,0.0385488,9.547953128814697,0.0921480950257,0.0,2.849,15.0,0.0421628,20,9.625699996948242,92.2338,300.0,17.2706
0.000130878,1.01547,43.5889894354,29.02112078666687,-0.00269076,9.42465591430664,0.0442773692992,0.0,2.86828,10.0,-0.00331347,20,9.45956015586853,0.00492915,200.0,17.6067
0.000636215,1.01488,21.7944947177,38.57706117630005,-0.00786794,9.465675115585327,0.0422430732922,0.0,2.86693,5.0,-0.00883621,20,9.543224573135376,0.0375806,100.0,17.583
0.0485743,1.01297,21.7944947177,48.712183713912964,-0.0258625,10.020533084869385,0.049526217349,0.0,2.863,5.0,-0.0321357,20,10.117973566055298,6.75511,100.0,17.514
0.000132374,1.00642,43.5889894354,58.57031846046448,0.024936,9.773712396621704,0.0645752546221,0.0,2.85007,10.0,0.0242773,20,9.852781772613525,0.000454485,200.0,17.2889
0.000437273,1.01272,69.8212002188,68.25586152076721,-0.00226928,9.602781295776367,0.141173772113,0.0,2.86254,25.0,-0.00334609,20,9.671676874160767,0.0186761,300.0,17.5059
