NumTrajs,Entropy,AverageReturn,TotalExecTime,MaxKL,Time,MaxReturn,LossAfter,StdReturn,AveragePolicyStd,ItrTime,Perplexity,LossBefore,MeanKL,MinReturn,ExplainedVariance
40,2.57184,0.0,5.340392112731934,0.0,5.427621841430664,0.0,-0.0,0.0,0.876188,5.427629470825195,13.0899,-0.0,0.0,0.0,1
40,2.57184,0.0,4.570282220840454,0.0,10.04180121421814,0.0,-0.0,0.0,0.876188,4.607956171035767,13.0899,-0.0,0.0,0.0,1
40,2.57184,0.0,4.565836191177368,0.0,14.635003566741943,0.0,-0.0,0.0,0.876188,4.589165925979614,13.0899,-0.0,0.0,0.0,1
40,2.57184,0.0,4.7355406284332275,0.0,19.420929431915283,0.0,-0.0,0.0,0.876188,4.7822630405426025,13.0899,-0.0,0.0,0.0,1
40,2.57184,0.0,4.71992826461792,0.0,24.19991707801819,0.0,-0.0,0.0,0.876188,4.7737932205200195,13.0899,-0.0,0.0,0.0,1
40,2.57184,0.0,4.636699914932251,0.0,28.879235982894897,0.0,-0.0,0.0,0.876188,4.673949956893921,13.0899,-0.0,0.0,0.0,1
40,2.57184,0.0,4.526939153671265,0.0,33.45932126045227,0.0,-0.0,0.0,0.876188,4.5751683712005615,13.0899,-0.0,0.0,0.0,1
