AverageReturn,ItrTime,Time,LossAfter,MaxKL,MeanKL,LossBefore,MinReturn,NumTrajs,Perplexity,TotalExecTime,AveragePolicyStd,ExplainedVariance,MaxReturn,Entropy,StdReturn
0.0,7.137045621871948,7.137040615081787,-0.0,0.0,0.0,-0.0,0.0,20,14.777,7.053776264190674,0.930467,1,0.0,2.69307,0.0
0.0,7.228273153305054,14.368111848831177,-0.0,0.0,0.0,-0.0,0.0,20,14.777,7.174973011016846,0.930467,1,0.0,2.69307,0.0
0.0,7.1267008781433105,21.500199556350708,-0.0,0.0,0.0,-0.0,0.0,20,14.777,7.073580265045166,0.930467,1,0.0,2.69307,0.0
0.0,7.31572961807251,28.82526659965515,-0.0,0.0,0.0,-0.0,0.0,20,14.777,7.235238790512085,0.930467,1,0.0,2.69307,0.0
0.0,7.209153890609741,36.03860926628113,-0.0,0.0,0.0,-0.0,0.0,20,14.777,7.155696392059326,0.930467,1,0.0,2.69307,0.0
0.0,7.1611809730529785,43.20533871650696,-0.0,0.0,0.0,-0.0,0.0,20,14.777,7.0891900062561035,0.930467,1,0.0,2.69307,0.0
0.0,7.196140289306641,50.40984344482422,-0.0,0.0,0.0,-0.0,0.0,20,14.777,7.162436246871948,0.930467,1,0.0,2.69307,0.0
