Time,LossBefore,AveragePolicyStd,ExplainedVariance,LossAfter,Entropy,TotalExecTime,MinReturn,MaxReturn,Perplexity,MaxKL,NumTrajs,AverageReturn,StdReturn,ItrTime,MeanKL
28.481293439865112,-0.0,0.870797,1,-0.0,2.5608,28.281580686569214,0.0,0.0,12.9461,0.0,20,0.0,0.0,28.48129963874817,0.0
56.68713402748108,-0.0,0.870797,1,-0.0,2.5608,28.022313594818115,0.0,0.0,12.9461,0.0,20,0.0,0.0,28.19797420501709,0.0
85.22160840034485,-0.0,0.870797,1,-0.0,2.5608,28.325457334518433,0.0,0.0,12.9461,0.0,20,0.0,0.0,28.519962310791016,0.0
119.40284395217896,-0.000196197,0.870797,0.124813743116,-0.00241277,2.5608,33.99081516265869,0.0,100.0,12.9461,0.0305388,20,5.0,21.7944947177,34.128764390945435,0.00299137
153.58761191368103,-0.0,0.870695,1,-0.0,2.5607,33.97707223892212,0.0,0.0,12.9449,0.0,20,0.0,0.0,34.14992880821228,0.0
187.42807173728943,-0.0,0.870695,1,-0.0,2.5607,33.744659423828125,0.0,0.0,12.9449,0.0,20,0.0,0.0,33.82473564147949,0.0
219.8766405582428,-0.0,0.870695,1,-0.0,2.5607,32.305344581604004,0.0,0.0,12.9449,0.0,20,0.0,0.0,32.43005919456482,0.0
