Entropy,LossAfter,Perplexity,AveragePolicyStd,AverageReturn,Time,ItrTime,ExplainedVariance,MinReturn,MeanKL,NumTrajs,MaxReturn,MaxKL,TotalExecTime,StdReturn,LossBefore
2.68973,-0.0,14.7277,0.929406,0.0,5.287846326828003,5.287851333618164,1,0.0,0.0,20,0.0,0.0,5.203973770141602,0.0,-0.0
2.68973,-0.0,14.7277,0.929406,0.0,11.117863416671753,5.8263819217681885,1,0.0,0.0,20,0.0,0.0,5.731787919998169,0.0,-0.0
2.68973,-0.0,14.7277,0.929406,0.0,20.89527153968811,9.77513313293457,1,0.0,0.0,20,0.0,0.0,9.726731777191162,0.0,-0.0
2.68973,-0.0,14.7277,0.929406,0.0,25.353642463684082,4.453101396560669,1,0.0,0.0,20,0.0,0.0,4.397215366363525,0.0,-0.0
2.68973,-0.0,14.7277,0.929406,0.0,29.709539890289307,4.3498945236206055,1,0.0,0.0,20,0.0,0.0,4.281926870346069,0.0,-0.0
2.68973,-0.0,14.7277,0.929406,0.0,34.832536935806274,5.1115217208862305,1,0.0,0.0,20,0.0,0.0,5.083715438842773,0.0,-0.0
2.68973,-0.0,14.7277,0.929406,0.0,40.20102524757385,5.361995220184326,1,0.0,0.0,20,0.0,0.0,5.3198065757751465,0.0,-0.0
