LossAfter,Time,ExplainedVariance,MinReturn,ItrTime,NumTrajs,Perplexity,MaxReturn,MaxKL,TotalExecTime,LossBefore,MeanKL,Entropy,AverageReturn,StdReturn,AveragePolicyStd
-0.0,11.773432731628418,1,0.0,11.7734375,20,14.1457,0.0,0.0,11.649930715560913,-0.0,0.0,2.64941,0.0,0.0,0.917354
-0.0,23.31216049194336,1,0.0,11.535394430160522,20,14.1457,0.0,0.0,11.464458703994751,-0.0,0.0,2.64941,0.0,0.0,0.917354
-0.0,34.97294855117798,1,0.0,11.645866632461548,20,14.1457,0.0,0.0,11.513671398162842,-0.0,0.0,2.64941,0.0,0.0,0.917354
-0.0,47.63754320144653,1,0.0,12.659168481826782,20,14.1457,0.0,0.0,12.598432540893555,-0.0,0.0,2.64941,0.0,0.0,0.917354
-0.0,59.18572664260864,1,0.0,11.539915084838867,20,14.1457,0.0,0.0,11.358309507369995,-0.0,0.0,2.64941,0.0,0.0,0.917354
-0.0,71.088618516922,1,0.0,11.897831916809082,20,14.1457,0.0,0.0,11.849592447280884,-0.0,0.0,2.64941,0.0,0.0,0.917354
-0.00930601,82.83529496192932,0.0483467568007,0.0,11.729735136032104,20,14.1457,100.0,0.257955,11.689315557479858,0.00182929,0.0201454,2.64941,5.0,21.7944947177,0.917354
