ItrTime,AveragePolicyStd,TotalExecTime,Time,MaxReturn,MaxKL,StdReturn,MinReturn,AverageReturn,ExplainedVariance,NumTrajs,Perplexity,MeanKL,LossAfter,LossBefore,Entropy
7.47972297668457,0.930467,7.391932487487793,7.479719400405884,10700.0,4.0069,2322.15417232,2700.0,6960.0,0.376876876836,20,14.777,0.97901,-0.131658,0.00926014,2.69307
7.238655090332031,0.934874,7.1871209144592285,14.723110914230347,22300.0,0.758001,1737.66366136,16600.0,19895.0,0.899303481064,20,14.9145,0.189664,-0.0768804,-0.03906,2.70233
7.314757823944092,0.92577,7.280323028564453,22.04157328605652,22500.0,4.19701,1129.81193125,18600.0,20195.0,0.962781093916,20,14.626,0.14905,-0.0193465,0.0140013,2.6828
7.518023729324341,0.92901,7.469331502914429,29.564861059188843,22700.0,0.497751,2099.02358253,15000.0,20410.0,0.879451120386,20,14.7288,0.143686,-0.0620558,-0.0214249,2.6898
7.825642347335815,0.924045,7.762128829956055,37.400166511535645,20900.0,1.1347,2202.13532736,11500.0,17960.0,0.841318095896,20,14.5719,0.19855,-0.0630648,0.00755297,2.67909
7.474056005477905,0.925797,7.387949466705322,44.88574957847595,22900.0,0.464302,2150.64525201,15800.0,20285.0,0.858970123633,20,14.627,0.0957265,-0.0502955,-0.0230813,2.68287
7.445058822631836,0.920372,7.407139778137207,52.34121870994568,23200.0,0.783098,1200.20831525,19000.0,20550.0,0.958998573158,20,14.4592,0.0752915,-0.0170124,0.0045585,2.67133
