AverageReturn,Entropy,MinReturn,LossAfter,StdReturn,ItrTime,MaxKL,MaxReturn,TotalExecTime,Perplexity,MeanKL,LossBefore,ExplainedVariance,Time,AveragePolicyStd,NumTrajs
285.0,2.73374,0.0,-0.0251602,516.018410524,12.491972208023071,2.78579,1700.0,12.356266736984253,15.3903,0.213905,-0.00383051,0.403080842982,12.491966009140015,0.949513,20
1290.0,2.72991,0.0,-0.032421,420.594816896,12.574167490005493,1.10522,2000.0,12.466834783554077,15.3315,0.0249169,-0.00156833,0.849531073492,25.072499752044678,0.947523,20
1390.0,2.72912,1100.0,-0.00693279,170.0,12.24042820930481,0.489034,1700.0,12.172099351882935,15.3195,0.0501735,0.00645538,0.926318787728,37.318329095840454,0.947157,20
2380.0,2.73235,300.0,0.00661591,2530.92868331,12.262657880783081,3.62551,11200.0,12.178121089935303,15.369,0.125762,0.0236274,0.754863612802,49.599602937698364,0.948706,20
8745.0,2.74417,0.0,0.00558474,8947.14898725,11.626224994659424,0.0839877,21300.0,11.595332145690918,15.5516,0.0144686,0.0116635,0.789639331885,61.23111271858215,0.954401,20
6420.0,2.75,0.0,0.00195199,8511.43936124,10.702014684677124,0.150165,21600.0,10.592221021652222,15.6426,0.00915347,0.00687185,0.793644697839,71.93704867362976,0.957215,20
6920.0,2.75343,0.0,-0.0356406,8545.32620793,11.141026496887207,0.125197,22000.0,11.059712648391724,15.6964,0.00841026,-0.0299677,0.618829456762,83.08202481269836,0.958904,20
