MeanKL,LossBefore,AveragePolicyStd,LossAfter,Entropy,StdReturn,MinReturn,ExplainedVariance,Time,MaxReturn,Perplexity,NumTrajs,ItrTime,MaxKL,AverageReturn,TotalExecTime
0.0929881,-0.00811603,1.00326,-0.0395862,2.84233,7306.31747189,0.0,0.808325074768,7.92182993888855,22700.0,17.1557,20,7.9218361377716064,0.949871,3035.0,7.855909109115601
0.119222,-0.0287623,0.999257,-0.0569516,2.83421,9480.62629788,0.0,0.770378393652,15.727870225906372,28500.0,17.017,20,7.801830053329468,0.265389,20785.0,7.754178047180176
0.0242673,-0.0245479,0.992062,-0.0315583,2.81983,15191.8267499,0.0,0.859366970008,23.66399574279785,35900.0,16.774,20,7.929932117462158,0.10674,13580.0,7.897195339202881
0.0492293,-0.00830837,0.985927,-0.0212289,2.80756,11225.2349641,0.0,0.871777311184,31.63134765625,34500.0,16.5694,20,7.9635632038116455,0.105952,25590.0,7.926882028579712
0.103196,-0.00461045,0.983999,-0.0319323,2.8034,12078.3111402,0.0,0.831472890786,39.45550870895386,35900.0,16.5007,20,7.818320274353027,0.195099,23320.0,7.779460668563843
0.278856,0.00665069,0.982745,-0.0491178,2.8011,7242.61520447,1500.0,0.754597620907,47.41497278213501,35200.0,16.4627,20,7.953395128250122,0.573235,24995.0,7.921066522598267
0.43806,-0.0115273,0.984195,-0.082555,2.80442,3544.9224251,1100.0,0.353457697446,55.23491454124451,18400.0,16.5176,20,7.816265344619751,0.765764,10845.0,7.785013675689697
