LossAfter,TotalExecTime,Time,NumTrajs,ItrTime,MeanKL,LossBefore,ExplainedVariance,Entropy,StdReturn,MaxKL,Perplexity,MaxReturn,AveragePolicyStd,AverageReturn,MinReturn
4.4269,15.586404800415039,15.886162757873535,20,15.886168956756592,71.6587,0.0239967,0.290341595204,2.8392,152.561463024,8334.75,17.1021,600.0,1.00066,65.0,0.0
0.0539114,16.39891767501831,32.5448043346405,20,16.640390634536743,1.0297,-0.0101106,0.183185573515,2.8632,76.6485485838,112.582,17.5174,300.0,1.01275,25.0,0.0
0.0160687,18.775505542755127,51.4982123374939,20,18.94401502609253,0.151621,0.00534589,0.212874960674,2.85814,60.0,12.861,17.4291,200.0,1.01022,20.0,0.0
-0.0243749,17.13361954689026,68.82056736946106,20,17.305454969406128,0.000877852,-0.0230073,0.109589293313,2.86082,106.77078252,0.105974,17.4758,400.0,1.01159,40.0,0.0
-0.0,16.388330459594727,85.3635938167572,20,16.526728630065918,0.0,-0.0,1,2.84931,0.0,0.0,17.2759,0.0,1.00575,0.0,0.0
0.00281172,16.635995149612427,102.18313360214233,20,16.81495213508606,0.00043668,0.00399101,0.129923820969,2.84931,139.642400438,0.00375655,17.2759,600.0,1.00575,50.0,0.0
-0.0,15.611468315124512,117.94558310508728,20,15.708277225494385,0.0,-0.0,1,2.85131,0.0,0.0,17.3104,0.0,1.00679,0.0,0.0
