LossAfter,LossBefore,AveragePolicyStd,AverageReturn,StdReturn,Time,MaxKL,MeanKL,TotalExecTime,Entropy,NumTrajs,MinReturn,ItrTime,MaxReturn,Perplexity,ExplainedVariance
-0.156449,-0.00365277,0.870797,27395.0,4463.68401659,21.130566120147705,3.66096,1.41165,21.03235960006714,2.5608,20,16300.0,21.130568742752075,37000.0,12.9461,0.555457564986
-0.0399089,0.00202281,0.86924,830.0,1003.04536288,40.32502031326294,0.656709,0.279884,19.099087476730347,2.55714,20,0.0,19.1910343170166,4100.0,12.8989,0.0347030175193
-0.0957596,-0.0191193,0.869748,47920.0,2299.69563203,59.7039110660553,1.24916,0.53369,19.249680042266846,2.55816,20,43200.0,19.374983072280884,52500.0,12.912,0.907680125898
-0.0165972,-0.0102085,0.865505,49925.0,1289.91278775,79.70741653442383,0.184812,0.0256684,19.891838788986206,2.5486,20,47700.0,19.993908405303955,52500.0,12.7891,0.963025588678
-0.0374266,-0.01318,0.863288,51525.0,930.524045901,97.98329544067383,0.474284,0.0623146,18.196773052215576,2.54349,20,49600.0,18.271739959716797,52600.0,12.724,0.975883591436
-0.00917639,-0.00587812,0.860459,52100.0,515.751878329,115.56411409378052,0.136191,0.0054041,17.51594614982605,2.5369,20,51100.0,17.574918746948242,52800.0,12.6405,0.979479016937
0.00459761,0.0102411,0.85918,52245.0,396.83119837,133.13728594779968,0.0985626,0.0176121,17.52927565574646,2.53396,20,51400.0,17.56692409515381,52900.0,12.6034,0.981102869384
