MaxKL,LossAfter,TotalExecTime,Time,Perplexity,MinReturn,Entropy,LossBefore,NumTrajs,MaxReturn,ItrTime,AverageReturn,MeanKL,AveragePolicyStd,StdReturn,ExplainedVariance
0.0,-0.0,16.199153661727905,16.48820185661316,17.1021,0.0,2.8392,-0.0,20,0.0,16.48820686340332,0.0,0.0,1.00066,0.0,1
0.0,-0.0,17.023683547973633,33.68953084945679,17.1021,0.0,2.8392,-0.0,20,0.0,17.182005882263184,0.0,0.0,1.00066,0.0,1
0.0,-0.0,17.21302604675293,51.17034912109375,17.1021,0.0,2.8392,-0.0,20,0.0,17.470370531082153,0.0,0.0,1.00066,0.0,1
828.786,-1.33297,16.268433332443237,67.63488245010376,17.1021,0.0,2.8392,0.00272295,20,1600.0,16.460175037384033,80.0,7.89623,1.00066,348.711915483,0.343654190541
0.0253577,-0.00701229,17.037403106689453,84.8511791229248,17.1254,0.0,2.84056,-0.0036045,20,500.0,17.189144372940063,40.0,0.00227335,1.00135,124.09673646,0.17530080352
13.9089,0.027165,17.38089680671692,102.34133791923523,17.0946,0.0,2.83876,0.0190226,20,300.0,17.4761221408844,20.0,0.185541,1.00045,67.8232998313,0.119725048896
0.0,-0.0,16.525965690612793,119.0679063796997,17.2579,0.0,2.84827,-0.0,20,0.0,16.72359037399292,0.0,0.0,1.00522,0.0,1
