MaxKL,NumTrajs,ExplainedVariance,TotalExecTime,MeanKL,LossBefore,Entropy,ItrTime,Perplexity,MaxReturn,MinReturn,StdReturn,Time,AveragePolicyStd,AverageReturn,LossAfter
0.0,20,1,18.475876092910767,0.0,-0.0,2.849,18.754424571990967,17.2706,0.0,0.0,0.0,18.754417657852173,1.00568,0.0,-0.0
0.0,20,1,17.631624460220337,0.0,-0.0,2.849,17.997344493865967,17.2706,0.0,0.0,0.0,36.76419806480408,1.00568,0.0,-0.0
0.0,20,1,13.502964496612549,0.0,-0.0,2.849,13.736068964004517,17.2706,0.0,0.0,0.0,50.51600503921509,1.00568,0.0,-0.0
0.0,20,1,15.605213642120361,0.0,-0.0,2.849,15.793485879898071,17.2706,0.0,0.0,0.0,66.33013439178467,1.00568,0.0,-0.0
6.41686,20,0.216903391931,16.21040916442871,0.0311687,-0.00231436,2.849,16.365292072296143,17.2706,300.0,0.0,78.1024967591,82.70270776748657,1.00568,30.0,-0.0255726
5.71559,20,0.0916167822396,17.669406414031982,0.0945737,-0.0245547,2.84785,17.838743686676025,17.2506,100.0,0.0,21.7944947177,100.57108616828918,1.00507,5.0,-0.0312563
0.0,20,1,16.21509027481079,0.0,-0.0,2.83557,16.291454076766968,17.0401,0.0,0.0,0.0,116.88832330703735,0.998977,0.0,-0.0
