Time,ItrTime,MaxReturn,LossBefore,AverageReturn,NumTrajs,MaxKL,MinReturn,TotalExecTime,StdReturn,LossAfter,AveragePolicyStd,MeanKL,ExplainedVariance,Perplexity,Entropy
10.451569557189941,10.451576471328735,19500.0,-0.00482749,15400.0,20,1.9453,9600.0,10.318795919418335,2936.83503112,-0.0966979,0.917354,0.65534,0.633910111635,14.1457,2.64941
21.775964736938477,11.321000099182129,19500.0,-0.0258919,16535.0,20,0.881928,9800.0,11.16707181930542,1971.36374117,-0.0958697,0.915108,0.293003,0.847208309912,14.0776,2.64459
32.423794984817505,10.643367290496826,21500.0,-0.00340074,20760.0,20,0.403625,19600.0,10.595178842544556,516.139516023,-0.0251482,0.909645,0.0728968,0.98648482207,13.8966,2.63164
43.054038763046265,10.618545055389404,22100.0,-0.00995792,21160.0,20,0.180652,20400.0,10.479485273361206,338.230690506,-0.0165293,0.908392,0.0140754,0.989946979956,13.8729,2.62994
53.71530604362488,10.632025480270386,21800.0,-0.0199472,20940.0,20,0.204412,18200.0,10.57158613204956,869.712596206,-0.0437132,0.906495,0.0818131,0.970224870293,13.804,2.62496
64.62410354614258,10.884169101715088,21900.0,-0.0271403,21160.0,20,0.142397,20200.0,10.84063196182251,458.693797647,-0.037899,0.902061,0.0189827,0.987910555079,13.6671,2.61499
75.54963541030884,10.914629697799683,21700.0,-0.00881273,21310.0,20,0.18647,20300.0,10.854291439056396,360.416425819,-0.015474,0.896014,0.0137836,0.98956684458,13.4828,2.60142
