NumTrajs,MaxReturn,MinReturn,LossBefore,Time,StdReturn,TotalExecTime,AveragePolicyStd,AverageReturn,LossAfter,Perplexity,MeanKL,MaxKL,Entropy,ExplainedVariance,ItrTime
20,0.0,0.0,-0.0,10.862848997116089,0.0,10.78092622756958,0.92455,0.0,-0.0,14.5788,0.0,0.0,2.67957,1,10.862854957580566
20,0.0,0.0,-0.0,21.17631697654724,0.0,10.242278099060059,0.92455,0.0,-0.0,14.5788,0.0,0.0,2.67957,1,10.308409214019775
20,0.0,0.0,-0.0,31.88882279396057,0.0,10.632396459579468,0.92455,0.0,-0.0,14.5788,0.0,0.0,2.67957,1,10.700748205184937
20,0.0,0.0,-0.0,42.53089141845703,0.0,10.5773766040802,0.92455,0.0,-0.0,14.5788,0.0,0.0,2.67957,1,10.633362054824829
20,0.0,0.0,-0.0,53.20979642868042,0.0,10.617489576339722,0.92455,0.0,-0.0,14.5788,0.0,0.0,2.67957,1,10.666096925735474
20,0.0,0.0,-0.0,64.0888102054596,0.0,10.818439483642578,0.92455,0.0,-0.0,14.5788,0.0,0.0,2.67957,1,10.872669696807861
20,0.0,0.0,-0.0,74.90173816680908,0.0,10.740419387817383,0.92455,0.0,-0.0,14.5788,0.0,0.0,2.67957,1,10.795975685119629
