LossBefore,MeanKL,MaxKL,Time,StdReturn,ExplainedVariance,AveragePolicyStd,NumTrajs,TotalExecTime,AverageReturn,LossAfter,MinReturn,ItrTime,Entropy,MaxReturn,Perplexity
0.0296532,0.0285939,0.0960659,10.872187376022339,2046.91841557,0.61837652651,1.00326,20,10.75310492515564,825.0,0.0229189,0.0,10.872190713882446,2.84233,7600.0,17.1557
0.0190489,0.0121015,0.0462714,21.476617097854614,8600.84152859,0.843699096005,1.01831,20,10.5350821018219,4955.0,0.0140287,0.0,10.601633548736572,2.87198,21600.0,17.672
0.00965551,0.0320796,0.178546,31.972978830337524,10432.6063378,0.83177763493,1.02317,20,10.430209875106812,6015.0,-0.00553923,0.0,10.485726833343506,2.88151,25700.0,17.8412
-0.000291456,0.0397911,0.125225,42.72771859169006,11142.7678339,0.860295303737,1.02548,20,10.710254669189453,25515.0,-0.00959955,0.0,10.750248432159424,2.88633,36700.0,17.9275
-0.00768703,0.136369,0.184694,53.50866365432739,3382.37712268,0.739309719247,1.02553,20,10.701626300811768,29905.0,-0.0297124,24200.0,10.777115821838379,2.88619,37200.0,17.9249
-0.00545327,0.360962,0.672866,63.91164207458496,3675.51356956,0.654986574935,1.02354,20,10.327306270599365,20340.0,-0.0895846,13800.0,10.390867233276367,2.88235,27300.0,17.8561
0.0023527,0.159807,0.366872,74.53777551651001,3543.0036692,0.187760840663,1.02223,20,10.558808088302612,4375.0,-0.0365761,0.0,10.617020606994629,2.87962,15200.0,17.8075
