LossBefore,MinReturn,MeanKL,AverageReturn,ItrTime,ExplainedVariance,MaxReturn,Entropy,AveragePolicyStd,TotalExecTime,StdReturn,LossAfter,Perplexity,Time,MaxKL,NumTrajs
-0.0210337,0.0,0.536412,957.5,7.584619998931885,0.216858722655,4900.0,2.79458,0.982009,7.475844383239746,892.436972564,-0.0990173,16.3558,7.584615707397461,42.7753,40
-0.0341144,0.0,0.128551,2547.5,7.7725419998168945,0.506847641375,5500.0,2.77355,0.97114,7.670190811157227,1509.79924162,-0.0730592,16.0154,15.361167669296265,6.0892,40
-0.03285,0.0,0.0898687,2710.0,7.059144020080566,0.553488660502,4900.0,2.75649,0.962416,7.012368440628052,1376.0087209,-0.0646657,15.7445,22.423956394195557,1.77471,40
-0.0302487,600.0,0.0605643,3190.0,7.374420881271362,0.593503669651,5700.0,2.74007,0.95427,7.307765483856201,1266.84647847,-0.0549239,15.488,29.808192014694214,1.34397,40
-0.0146476,300.0,0.030599,2752.5,7.572649240493774,0.541844772414,5600.0,2.72494,0.947399,7.487695693969727,1579.39664113,-0.0299576,15.2555,37.399521589279175,3.60585,40
-0.0503185,100.0,0.163214,3250.0,7.22603440284729,0.598554472209,5400.0,2.71762,0.943957,7.156941175460815,1363.45150262,-0.082919,15.1442,44.63300824165344,61.3476,40
-0.0275348,0.0,0.313633,3692.5,7.180532455444336,0.622277190306,5700.0,2.69246,0.932053,7.0530500411987305,1516.47411781,-0.0686567,14.768,51.8172025680542,30.187,40
