ItrTime,Time,AverageReturn,MaxKL,LossAfter,Entropy,Perplexity,LossBefore,MeanKL,ExplainedVariance,AveragePolicyStd,MaxReturn,StdReturn,NumTrajs,TotalExecTime,MinReturn
5.323240280151367,5.323235273361206,425.0,0.609047,-0.00544054,2.74043,15.4937,0.0250112,0.161657,0.0789657449786,0.95435,1900.0,503.860099631,20,5.265893220901489,0.0
5.246939659118652,10.573036909103394,11215.0,0.482452,-0.0657177,2.76544,15.8861,-0.0131614,0.141506,0.495937410145,0.965939,17500.0,2937.39255123,20,5.1947338581085205,5000.0
5.263245582580566,15.840035676956177,18815.0,0.501614,-0.0713612,2.75886,15.7819,-0.0338991,0.150283,0.894632070531,0.962976,20900.0,2074.67467329,20,5.218901872634888,11100.0
5.300173759460449,21.1445951461792,16090.0,0.766207,-0.0499826,2.74191,15.5166,0.0104126,0.258988,0.738480491252,0.954857,20700.0,2469.39263788,20,5.258966684341431,11800.0
5.1037890911102295,26.25437593460083,15640.0,1.16374,-0.0739547,2.74712,15.5977,-0.0113203,0.286344,0.780491073484,0.957724,19900.0,2332.25213045,20,5.0526885986328125,9700.0
4.988125324249268,31.251976251602173,17890.0,0.18264,-0.056678,2.74146,15.5096,-0.0292596,0.0883011,0.860942375565,0.955047,20900.0,1727.39688549,20,4.946274280548096,15100.0
5.2423436641693115,36.50223779678345,19945.0,0.1336,-0.0449919,2.72683,15.2844,-0.0383612,0.0083368,0.960224279666,0.947911,21000.0,1101.57841301,20,5.210910320281982,17000.0
