MaxReturn,NumTrajs,AverageReturn,Entropy,StdReturn,Perplexity,LossBefore,ItrTime,MaxKL,ExplainedVariance,Time,TotalExecTime,MinReturn,LossAfter,MeanKL,AveragePolicyStd
0.0,20,0.0,2.84233,0.0,17.1557,-0.0,8.109729290008545,0.0,1,8.109722375869751,8.043167352676392,0.0,-0.0,0.0,1.00326
0.0,20,0.0,2.84233,0.0,17.1557,-0.0,7.899206876754761,0.0,1,16.01409149169922,7.8311848640441895,0.0,-0.0,0.0,1.00326
0.0,20,0.0,2.84233,0.0,17.1557,-0.0,8.096201419830322,0.0,1,24.114773273468018,8.064005613327026,0.0,-0.0,0.0,1.00326
0.0,20,0.0,2.84233,0.0,17.1557,-0.0,7.990154981613159,0.0,1,32.10885238647461,7.955613374710083,0.0,-0.0,0.0,1.00326
0.0,20,0.0,2.84233,0.0,17.1557,-0.0,7.969191312789917,0.0,1,40.083824157714844,7.9388511180877686,0.0,-0.0,0.0,1.00326
0.0,20,0.0,2.84233,0.0,17.1557,-0.0,7.968201160430908,0.0,1,48.05605149269104,7.923950910568237,0.0,-0.0,0.0,1.00326
0.0,20,0.0,2.84233,0.0,17.1557,-0.0,7.818227767944336,0.0,1,55.87879514694214,7.775888204574585,0.0,-0.0,0.0,1.00326
