TotalExecTime,LossAfter,StdReturn,AveragePolicyStd,NumTrajs,MaxKL,ExplainedVariance,ItrTime,AverageReturn,MeanKL,Entropy,MinReturn,LossBefore,Perplexity,Time,MaxReturn
8.065683364868164,-0.0,0.0,0.828509,20,0.0,1,8.113999605178833,0.0,0.0,2.46033,0.0,-0.0,11.7087,8.113995790481567,0.0
7.9801836013793945,-0.0,0.0,0.828509,20,0.0,1,8.039519786834717,0.0,0.0,2.46033,0.0,-0.0,11.7087,16.156080961227417,0.0
7.893307685852051,-0.0,0.0,0.828509,20,0.0,1,7.91982364654541,0.0,0.0,2.46033,0.0,-0.0,11.7087,24.080788135528564,0.0
7.828014850616455,-0.0,0.0,0.828509,20,0.0,1,7.85699987411499,0.0,0.0,2.46033,0.0,-0.0,11.7087,31.94156503677368,0.0
7.737407922744751,-0.0,0.0,0.828509,20,0.0,1,7.78740119934082,0.0,0.0,2.46033,0.0,-0.0,11.7087,39.744677782058716,0.0
7.73166036605835,-0.0,0.0,0.828509,20,0.0,1,7.760500907897949,0.0,0.0,2.46033,0.0,-0.0,11.7087,47.5131356716156,0.0
7.784775733947754,-0.0,0.0,0.828509,20,0.0,1,7.817624092102051,0.0,0.0,2.46033,0.0,-0.0,11.7087,55.33857083320618,0.0
