LossBefore,Perplexity,AverageReturn,MaxKL,MaxReturn,ExplainedVariance,TotalExecTime,Entropy,MinReturn,StdReturn,Time,NumTrajs,LossAfter,MeanKL,ItrTime,AveragePolicyStd
-0.00257961,21.7921,110.0,0.28272,1000.0,0.299272862949,25.74707317352295,3.08155,0.0,271.845544381,25.896156549453735,20,-0.00579354,0.00872411,25.89615750312805,1.12957
-0.00983241,21.736,80.0,0.233756,500.0,0.310798192418,25.548444509506226,3.07897,0.0,163.095064303,51.54373073577881,20,-0.0118147,0.00159502,25.644594192504883,1.12812
0.01092,21.6294,250.0,0.273615,1600.0,0.307429925177,27.191067934036255,3.07405,0.0,437.607129741,78.83921194076538,20,0.00859853,0.00310265,27.28949546813965,1.12535
0.0037005,21.7478,195.0,1.69102,2300.0,0.413504485148,23.00436019897461,3.07951,0.0,547.243090409,101.93151473999023,20,0.00194344,0.00404856,23.077698230743408,1.12842
0.00638128,21.7881,285.0,1.00475,3100.0,0.532469208046,24.522873878479004,3.08136,0.0,690.126799943,126.57548379898071,20,0.00202182,0.00740109,24.639365196228027,1.12946
-0.00314027,21.8577,85.0,0.0191273,600.0,0.311309895768,16.90223479270935,3.08455,0.0,182.41436347,143.5852530002594,20,-0.00439798,0.000424239,16.997514486312866,1.13127
-0.00422753,21.8234,100.0,0.0679657,1400.0,0.419586995735,17.79859185218811,3.08298,0.0,313.04951685,161.51125574111938,20,-0.00599562,0.0019604,17.91767716407776,1.13038
