TotalExecTime,Perplexity,LossAfter,MaxReturn,MinReturn,LossBefore,AveragePolicyStd,Entropy,MaxKL,AverageReturn,MeanKL,ExplainedVariance,NumTrajs,ItrTime,StdReturn,Time
15.83089017868042,17.1021,-2.25191,1200.0,0.0,0.0108382,1.00066,2.8392,435.326,75.0,2.86921,0.136079837662,20,16.10325574874878,262.44046944,16.10325837135315
14.378255128860474,17.2884,-0.0,0.0,0.0,-0.0,1.00611,2.85004,0.0,0.0,0.0,1,20,14.59956669807434,0.0,30.706674814224243
15.938694477081299,17.2884,0.00256068,900.0,0.0,0.00321455,1.00611,2.85004,20.3782,45.0,0.176079,0.109416134861,20,16.126464366912842,196.150452459,46.84314942359924
17.352614164352417,17.3163,-0.0155969,600.0,0.0,-0.0151152,1.00692,2.85165,0.511667,45.0,0.00235568,0.149524449843,20,17.528119802474976,143.090880213,64.38326406478882
16.38567042350769,17.1859,5.9656,1100.0,0.0,0.000135276,1.00314,2.84409,2723.61,65.0,23.7687,0.413410430179,20,16.6451416015625,241.402154091,81.07048010826111
16.853509664535522,17.1871,-0.0111804,300.0,0.0,-0.00990462,1.00321,2.84416,0.00638771,15.0,0.00062903,0.217264961514,20,17.10257053375244,65.3834841531,98.20292735099792
15.876574277877808,17.1021,0.0275967,800.0,0.0,0.00403912,1.00072,2.8392,34.2975,40.0,0.306346,0.290710008403,20,16.11048722267151,174.355957742,114.34535121917725
