MaxReturn,NumTrajs,Entropy,AveragePolicyStd,LossBefore,Perplexity,AverageReturn,StdReturn,MinReturn,LossAfter,MaxKL,Time,MeanKL,TotalExecTime,ExplainedVariance,ItrTime
1000.0,20,2.83651,0.999438,-0.00758029,17.0561,50.0,217.944947177,0.0,-0.00855821,0.394514,11.460418224334717,0.0043569,11.304490566253662,0.0711936846908,11.460423946380615
0.0,20,2.82893,0.995667,-0.0,16.9273,0.0,0.0,0.0,-0.0,0.0,24.174483060836792,0.0,12.467105150222778,1,12.71005916595459
0.0,20,2.82893,0.995667,-0.0,16.9273,0.0,0.0,0.0,-0.0,0.0,37.09146428108215,0.0,12.714323997497559,1,12.898829221725464
300.0,20,2.82893,0.995667,-0.0147188,16.9273,15.0,65.3834841531,0.0,-0.023493,6.31225,49.376851081848145,0.0350287,12.232529163360596,0.141830024258,12.276880979537964
0.0,20,2.82157,0.992045,-0.0,16.8032,0.0,0.0,0.0,-0.0,0.0,61.6764349937439,0.0,12.221599340438843,1,12.29513430595398
600.0,20,2.82157,0.992045,-0.0104407,16.8032,40.0,135.646599663,0.0,-0.0117848,0.0896097,74.51186013221741,0.000841835,12.756129503250122,0.209601106895,12.817664623260498
300.0,20,2.81635,0.989456,0.0184847,16.7157,20.0,67.8232998313,0.0,0.0167588,0.00316194,85.68762922286987,0.000478456,11.015316486358643,0.118387487928,11.165406227111816
