MaxKL,LossAfter,Perplexity,AveragePolicyStd,ExplainedVariance,MinReturn,Entropy,MaxReturn,AverageReturn,ItrTime,LossBefore,TotalExecTime,NumTrajs,MeanKL,Time,StdReturn
11.5376,0.00365641,21.7921,1.12957,0.424085678658,0.0,3.08155,1000.0,250.0,14.690617561340332,0.0181774,14.582390546798706,20,0.0462952,14.690612077713013,344.238289561
0.863275,0.00933262,22.1919,1.13989,0.331129645495,0.0,3.09973,800.0,125.0,14.083256721496582,0.0116253,13.989581108093262,20,0.00523107,28.777186393737793,236.378933071
0.891774,-0.0114689,22.3212,1.14321,0.351908079732,0.0,3.10554,1300.0,180.0,13.985119581222534,-0.00252832,13.902260541915894,20,0.0100375,42.76970887184143,355.808937493
0.335025,0.0152389,22.293,1.14248,0.390440033512,0.0,3.10427,1600.0,325.0,12.482459306716919,0.0173369,12.419447422027588,20,0.00361256,55.26356840133667,478.408820989
0.0954636,-0.0147202,22.4871,1.14744,0.308916146865,0.0,3.11294,1100.0,190.0,12.963350534439087,-0.012941,12.903475761413574,20,0.00138669,68.23206830024719,349.141805002
0.121418,-0.0187247,22.3421,1.14373,0.32981091053,0.0,3.10647,1400.0,165.0,14.21618390083313,-0.0161285,14.154600381851196,20,0.00262465,82.45240902900696,363.696301878
0.786317,-0.00562197,22.1626,1.13914,0.34205455766,0.0,3.09841,1300.0,195.0,13.08046007156372,-0.00194286,13.033455610275269,20,0.0026737,95.54442071914673,333.878720496
