NumTrajs,MeanKL,ItrTime,LossAfter,MaxKL,Time,MaxReturn,Perplexity,TotalExecTime,ExplainedVariance,MinReturn,AveragePolicyStd,Entropy,StdReturn,AverageReturn,LossBefore
40,0.953891,7.539128541946411,-0.0991477,2.00897,7.539124011993408,5500.0,5.67789,7.4590904712677,0.620760443548,800.0,0.58088,1.73658,1174.7765745,3180.0,0.0131171
40,0.135944,6.0304858684539795,-0.0620391,0.59312,13.57360577583313,8100.0,5.75286,5.885421276092529,0.971270223221,5000.0,0.584844,1.7497,581.802157095,7427.5,-0.0268905
40,0.207275,5.888724088668823,-0.0786109,0.868213,19.464959144592285,8200.0,5.67603,5.821102142333984,0.988263924624,6700.0,0.580734,1.73625,366.196668472,7620.0,-0.0325278
40,0.131775,5.948586702346802,-0.0661257,0.267318,25.421384811401367,8300.0,5.58446,5.905811309814453,0.985652278334,6600.0,0.575688,1.71999,374.699879904,7640.0,-0.0410747
40,0.0616439,5.983996152877808,-0.0381707,0.376499,31.417641639709473,8300.0,5.47093,5.922544002532959,0.992429868222,7000.0,0.569309,1.69945,285.032892839,7822.5,-0.0193022
40,0.0226735,6.689485549926758,-0.0369319,0.178705,38.11414122581482,8300.0,5.41839,6.62478494644165,0.931109921197,0.0,0.566345,1.6898,1255.58751188,7700.0,-0.0196265
40,0.0513868,6.100923299789429,-0.0288427,0.181398,44.22283673286438,8300.0,5.36548,6.064093112945557,0.994408366853,7300.0,0.5634,1.67999,229.728100153,7915.0,-0.0133129
