LossAfter,MaxKL,MinReturn,Perplexity,NumTrajs,Entropy,ExplainedVariance,TotalExecTime,StdReturn,MeanKL,AverageReturn,ItrTime,AveragePolicyStd,Time,MaxReturn,LossBefore
-0.0,0.0,0.0,14.777,20,2.69307,1,9.738812923431396,0.0,0.0,0.0,9.86282992362976,0.930467,9.8628249168396,0.0,-0.0
-0.0,0.0,0.0,14.777,20,2.69307,1,9.789900064468384,0.0,0.0,0.0,9.86667513847351,0.930467,19.733508110046387,0.0,-0.0
-0.0,0.0,0.0,14.777,20,2.69307,1,9.982111930847168,0.0,0.0,0.0,10.116676330566406,0.930467,29.85563588142395,0.0,-0.0
-0.0,0.0,0.0,14.777,20,2.69307,1,9.875549793243408,0.0,0.0,0.0,9.941320896148682,0.930467,39.80428123474121,0.0,-0.0
-0.0,0.0,0.0,14.777,20,2.69307,1,9.946849822998047,0.0,0.0,0.0,10.025139093399048,0.930467,49.84320950508118,0.0,-0.0
-0.0,0.0,0.0,14.777,20,2.69307,1,9.594059705734253,0.0,0.0,0.0,9.661205768585205,0.930467,59.5164008140564,0.0,-0.0
-0.0,0.0,0.0,14.777,20,2.69307,1,9.475411891937256,0.0,0.0,0.0,9.523120880126953,0.930467,69.05234146118164,0.0,-0.0
