StdReturn,Perplexity,MinReturn,AveragePolicyStd,ExplainedVariance,ItrTime,NumTrajs,AverageReturn,LossAfter,TotalExecTime,MaxReturn,Entropy,MaxKL,LossBefore,Time,MeanKL
458.121163013,15.4937,0.0,0.95435,0.107067358018,4.9212260246276855,20,375.0,-0.00809981,4.835198879241943,1700.0,2.74043,0.475429,0.0198941,4.921222686767578,0.140769
2732.55832509,15.805,7200.0,0.963633,0.589993366752,4.7953314781188965,20,12325.0,-0.0584901,4.715031147003174,17300.0,2.76033,0.399204,0.00245952,9.720692157745361,0.180685
1261.70519536,15.8245,16800.0,0.964362,0.940192769355,4.630833148956299,20,19590.0,-0.0540856,4.607710838317871,21200.0,2.76156,0.428684,-0.0206174,14.354972124099731,0.10285
552.697928348,15.6622,19800.0,0.960183,0.985439118781,4.487191200256348,20,20655.0,-0.019518,4.461330413818359,21600.0,2.75125,0.0842463,-0.0127835,18.851760149002075,0.0138195
525.618683077,15.5624,20000.0,0.957116,0.985734071949,4.594006299972534,20,20935.0,-0.0452795,4.556788921356201,21800.0,2.74486,0.295769,-0.0310158,23.45217752456665,0.0586083
848.218721793,15.3229,18300.0,0.949695,0.972203703682,4.8215789794921875,20,20205.0,-0.0259399,4.763719797134399,21800.0,2.72935,0.124275,-0.00955701,28.279324054718018,0.0496084
377.359245282,15.2498,19800.0,0.947879,0.988872294218,4.935272455215454,20,20860.0,0.0083599,4.874686002731323,21400.0,2.72457,0.0546459,0.0142289,33.24118185043335,0.0181313
