LossAfter,TotalExecTime,MaxReturn,AverageReturn,Time,LossBefore,ExplainedVariance,StdReturn,Entropy,MeanKL,MinReturn,MaxKL,ItrTime,NumTrajs,Perplexity,AveragePolicyStd
-0.0242061,5.956331253051758,400.0,295.0,6.020582675933838,-0.00167598,0.871798376226,86.458082329,2.72206,0.0350931,0.0,0.518955,6.020585060119629,20,15.2117,0.947542
0.00013705,5.65352463722229,400.0,305.0,11.753274202346802,0.0177707,0.903406338757,66.8954408013,2.72039,0.0163223,200.0,0.492379,5.7296411991119385,20,15.1862,0.94707
0.0073432,5.3013880252838135,500.0,360.0,17.137789964675903,0.0119719,0.921905365929,58.3095189485,2.72927,0.00198187,300.0,0.0772028,5.381524562835693,20,15.3217,0.951295
0.000254113,5.515511989593506,400.0,335.0,22.707695484161377,0.00447829,0.917171495725,57.2276157113,2.73526,0.00783222,200.0,0.0415683,5.562967538833618,20,15.4137,0.954196
-0.0278575,5.626219272613525,400.0,345.0,28.38250231742859,-0.0137549,0.925449824336,49.7493718553,2.7375,0.0237338,300.0,0.198751,5.66088080406189,20,15.4482,0.955129
-0.0123695,5.836634397506714,500.0,375.0,34.25921058654785,0.00396909,0.92220002023,53.6190264738,2.73062,0.035227,300.0,0.317013,5.870137929916382,20,15.3424,0.952657
-0.0128787,5.81801438331604,400.0,330.0,40.1335186958313,-0.00424677,0.926671477642,45.8257569496,2.7326,0.00910811,300.0,0.221595,5.867244720458984,20,15.3728,0.953163
