TotalExecTime,AveragePolicyStd,LossAfter,Time,MinReturn,Perplexity,AverageReturn,StdReturn,MaxReturn,MeanKL,NumTrajs,LossBefore,MaxKL,ItrTime,Entropy,ExplainedVariance
11.860316514968872,0.930467,-0.0196345,12.031669855117798,0.0,14.777,510.0,542.125446737,1500.0,0.0857077,20,0.0015334,1.13702,12.031677007675171,2.69307,0.394022596377
11.613784313201904,0.930933,-0.00996001,23.704427242279053,1200.0,14.7997,1325.0,94.2072184071,1500.0,0.0353864,20,9.1006e-05,0.396818,11.668680429458618,2.69461,0.935283251744
11.415555715560913,0.930957,-0.0267553,35.20545172691345,900.0,14.8004,1355.0,153.21553446,1600.0,0.0220185,20,-0.0168804,0.275908,11.490912199020386,2.69465,0.934552321899
11.47996711730957,0.927024,-0.00861897,46.783371925354004,1200.0,14.676,1430.0,151.986841536,1800.0,0.0458196,20,0.00889691,1.44476,11.568976402282715,2.68621,0.937338420399
11.49816346168518,0.929128,-0.0335837,58.41250205039978,1300.0,14.7414,1500.0,100.0,1700.0,0.023828,20,-0.0226104,0.276016,11.623828887939453,2.69066,0.937902189873
11.882580280303955,0.923876,0.00346121,70.37199068069458,600.0,14.5757,1455.0,235.531314266,1900.0,0.017114,20,0.012928,0.670308,11.953878164291382,2.67936,0.922086926802
11.673268795013428,0.926884,0.0104263,82.09381818771362,1000.0,14.6702,1515.0,232.969955144,2100.0,0.010474,20,0.0161292,0.0892797,11.707754373550415,2.68582,0.910268342467
