AverageReturn,LossBefore,MinReturn,Entropy,ItrTime,NumTrajs,ExplainedVariance,MaxKL,MaxReturn,TotalExecTime,StdReturn,Time,AveragePolicyStd,MeanKL,Perplexity,LossAfter
275.0,-0.0115274,0.0,3.08155,13.220027923583984,20,0.21967427703,4.27246,2600.0,13.15409779548645,630.773334883,13.220024824142456,1.12957,0.0395974,21.7921,-0.0225713
150.0,0.00314846,0.0,3.07002,13.284865379333496,20,0.293852240053,0.0971621,1800.0,13.186828851699829,420.119030752,26.508967876434326,1.12308,0.00078479,21.5424,0.00182275
95.0,0.00178661,0.0,3.07159,14.00218415260315,20,0.326134234414,6.34741,1300.0,13.954138040542603,292.361078121,40.51858472824097,1.12396,0.0116346,21.5763,-0.00257642
365.0,-0.00430735,0.0,3.07249,13.064260721206665,20,0.322808551562,0.0591493,3400.0,12.988211393356323,764.378832779,53.58823299407959,1.12447,0.00077016,21.5956,-0.00564933
140.0,0.00386673,0.0,3.07034,14.200082302093506,20,0.382680564689,0.154435,800.0,14.117063522338867,235.372045919,67.79775905609131,1.12325,0.00327378,21.5491,0.000885315
30.0,-0.0107118,0.0,3.07227,13.49317717552185,20,0.283836017925,0.295486,400.0,13.442713975906372,95.3939201417,81.30262851715088,1.12435,0.00247736,21.5908,-0.0126517
315.0,-0.00877282,0.0,3.06691,12.375444889068604,20,0.286006043802,0.174024,3400.0,12.306462287902832,798.921147548,93.68160462379456,1.12134,0.00285594,21.4755,-0.0111657
