MinReturn,TotalExecTime,StdReturn,ExplainedVariance,NumTrajs,MaxReturn,Entropy,Perplexity,Time,LossAfter,AveragePolicyStd,LossBefore,AverageReturn,ItrTime,MaxKL,MeanKL
0.0,11.946396350860596,0.0,1,20,0.0,2.69307,14.777,12.075414419174194,-0.0,0.930467,-0.0,0.0,12.075420141220093,0.0,0.0
0.0,11.088029623031616,0.0,1,20,0.0,2.69307,14.777,23.237889289855957,-0.0,0.930467,-0.0,0.0,11.1498122215271,0.0,0.0
0.0,11.4954514503479,0.0,1,20,0.0,2.69307,14.777,34.781078815460205,-0.0,0.930467,-0.0,0.0,11.535089254379272,0.0,0.0
0.0,11.633980751037598,0.0,1,20,0.0,2.69307,14.777,46.462233781814575,-0.0,0.930467,-0.0,0.0,11.671547651290894,0.0,0.0
0.0,11.464178323745728,0.0,1,20,0.0,2.69307,14.777,58.078535318374634,-0.0,0.930467,-0.0,0.0,11.60866641998291,0.0,0.0
0.0,11.216031312942505,0.0,1,20,0.0,2.69307,14.777,69.4167103767395,-0.0,0.930467,-0.0,0.0,11.329909801483154,0.0,0.0
0.0,11.654791831970215,0.0,1,20,0.0,2.69307,14.777,81.12970328330994,-0.0,0.930467,-0.0,0.0,11.701848983764648,0.0,0.0
