MaxReturn,AverageReturn,ItrTime,TotalExecTime,LossBefore,Entropy,StdReturn,NumTrajs,MeanKL,Perplexity,MinReturn,LossAfter,MaxKL,Time,ExplainedVariance,AveragePolicyStd
0.0,0.0,8.0563383102417,8.00551986694336,-0.0,2.46033,0.0,20,0.0,11.7087,0.0,-0.0,0.0,8.05633544921875,1,0.828509
0.0,0.0,8.07406759262085,8.031800746917725,-0.0,2.46033,0.0,20,0.0,11.7087,0.0,-0.0,0.0,16.133789777755737,1,0.828509
0.0,0.0,7.377216815948486,7.352797269821167,-0.0,2.46033,0.0,20,0.0,11.7087,0.0,-0.0,0.0,23.514347553253174,1,0.828509
0.0,0.0,7.707293748855591,7.636301279067993,-0.0,2.46033,0.0,20,0.0,11.7087,0.0,-0.0,0.0,31.225583791732788,1,0.828509
0.0,0.0,7.848184108734131,7.791985511779785,-0.0,2.46033,0.0,20,0.0,11.7087,0.0,-0.0,0.0,39.087971687316895,1,0.828509
0.0,0.0,7.897433042526245,7.863285779953003,-0.0,2.46033,0.0,20,0.0,11.7087,0.0,-0.0,0.0,46.990352392196655,1,0.828509
0.0,0.0,7.816691637039185,7.782237768173218,-0.0,2.46033,0.0,20,0.0,11.7087,0.0,-0.0,0.0,54.81072807312012,1,0.828509
