TotalExecTime,ExplainedVariance,StdReturn,AverageReturn,Entropy,MaxReturn,MeanKL,LossAfter,NumTrajs,Time,AveragePolicyStd,LossBefore,MaxKL,MinReturn,ItrTime,Perplexity
4.787952184677124,0.593945214463,163.935963108,225.0,2.72206,500.0,0.182333,-0.0230065,20,4.833411931991577,0.947542,0.0185579,2.09149,0.0,4.833414316177368,15.2117
4.590886354446411,0.894485216142,74.8331477355,320.0,2.74062,400.0,0.102995,-0.0202804,20,9.495323657989502,0.956178,-0.0267909,2.24845,100.0,4.6595869064331055,15.4966
4.5974297523498535,0.939225570122,66.8954408013,495.0,2.72722,600.0,0.0719695,0.0131906,20,14.139309406280518,0.949519,0.0183061,1.08548,400.0,4.6377551555633545,15.2904
4.577189207077026,0.917252749783,124.09673646,760.0,2.73638,1100.0,0.0068214,-0.0120295,20,18.758100986480713,0.95396,-0.00921821,0.106098,600.0,4.606193780899048,15.431
4.662919282913208,0.91728267742,123.592070943,815.0,2.73177,1100.0,0.0239027,0.00534375,20,23.460147619247437,0.951827,0.0130162,0.176053,600.0,4.694073438644409,15.36
4.521723508834839,0.930872763909,97.3396116697,895.0,2.73828,1000.0,0.0023724,-0.018686,20,28.032817363739014,0.954927,-0.0156766,0.0222596,700.0,4.562775611877441,15.4603
4.733547687530518,0.939877042081,84.2614977318,870.0,2.73044,1100.0,0.019838,-0.0191664,20,32.82149577140808,0.95154,-0.0135207,0.184428,700.0,4.78049635887146,15.3396
