Entropy,LossBefore,NumTrajs,ExplainedVariance,MaxKL,StdReturn,LossAfter,TotalExecTime,MinReturn,MeanKL,Time,ItrTime,MaxReturn,AveragePolicyStd,AverageReturn,Perplexity
1.57652,-0.0,200,1,0.0,0.0,-0.0,8.12287449836731,0.0,0.0,8.20475149154663,8.204744577407837,0.0,0.533894,0.0,4.83809
1.57652,-0.0,200,1,0.0,0.0,-0.0,8.55631422996521,0.0,0.0,16.87271523475647,8.66304636001587,0.0,0.533894,0.0,4.83809
1.57652,-0.0,200,1,0.0,0.0,-0.0,7.657751560211182,0.0,0.0,24.58468723297119,7.709475755691528,0.0,0.533894,0.0,4.83809
1.57652,-0.0,200,1,0.0,0.0,-0.0,7.960045576095581,0.0,0.0,32.60884356498718,8.020419359207153,0.0,0.533894,0.0,4.83809
1.57652,-0.0,200,1,0.0,0.0,-0.0,8.503073692321777,0.0,0.0,41.16657328605652,8.552157402038574,0.0,0.533894,0.0,4.83809
1.57652,-0.0,200,1,0.0,0.0,-0.0,7.598619222640991,0.0,0.0,48.819270610809326,7.6440346240997314,0.0,0.533894,0.0,4.83809
1.57652,-0.0,200,1,0.0,0.0,-0.0,8.213191032409668,0.0,0.0,57.08220386505127,8.258898496627808,0.0,0.533894,0.0,4.83809
