Perplexity,StdReturn,NumTrajs,Time,LossAfter,MinReturn,TotalExecTime,AverageReturn,AveragePolicyStd,LossBefore,Entropy,ExplainedVariance,MaxReturn,ItrTime,MaxKL,MeanKL
17.0795,21.7944947177,20,16.97549557685852,-2.35428,0.0,16.748714447021484,5.0,1.0,-0.0157718,2.83788,0.0722167673415,100.0,16.97550106048584,7524.19,117.775
16.8122,434.626276242,20,34.140844106674194,0.0360615,0.0,16.99666714668274,110.0,0.992148,-0.0174151,2.82211,0.129354430815,2000.0,17.15610122680664,128.098,1.11626
16.6665,1764.34123684,20,51.24255585670471,-0.00352816,0.0,16.81562614440918,410.0,0.987837,-0.00107912,2.8134,0.177062163377,8100.0,17.092906951904297,2.2526,0.00943756
16.6575,1587.60826402,20,69.00987982749939,-0.131622,0.0,17.65701651573181,650.0,0.987569,-0.00426853,2.81286,0.107019388006,5300.0,17.76288604736328,123.677,2.22822
16.6219,2729.30394057,20,86.73509788513184,-0.303392,0.0,17.499363660812378,1530.0,0.986517,-0.00455148,2.81072,0.236972954545,8100.0,17.693686723709106,248.554,2.91798
16.5842,2861.90059226,20,103.35975074768066,-142.011,0.0,16.35586953163147,1395.0,0.985393,0.00312093,2.80845,0.38468754689,10400.0,16.60306739807129,42866.7,435.946
16.6101,21.7944947177,20,120.73909401893616,0.0013041,0.0,17.224380016326904,5.0,0.986164,0.00180899,2.81001,0.0747570665984,100.0,17.363445043563843,0.0570243,0.000268776
