ItrTime,LossAfter,NumTrajs,AveragePolicyStd,MaxReturn,AverageReturn,MinReturn,Perplexity,Time,StdReturn,Entropy,TotalExecTime,LossBefore,MaxKL,MeanKL,ExplainedVariance
4.917834758758545,-0.00743861,40,0.805297,800.0,140.0,0.0,11.0609,4.917831182479858,209.523268398,2.40341,4.842883348464966,0.0418617,17.2971,0.238059,0.0969611829904
4.723728895187378,-0.0661516,40,0.822748,2000.0,1087.5,0.0,11.5337,9.645366191864014,524.016936749,2.44527,4.673407554626465,0.00861217,1.37614,0.208142,0.376146181536
4.8638916015625,-0.125858,40,0.825105,6200.0,4362.5,2200.0,11.5835,14.5132896900177,872.550141826,2.44958,4.811281204223633,-0.0431656,2.31668,0.271603,0.770656678983
6.100725889205933,-0.0431459,40,0.816163,7600.0,6112.5,3200.0,11.3362,20.621355295181274,970.872674453,2.428,6.04395604133606,-0.0166663,2.75812,0.0538138,0.882413440351
4.876756906509399,-0.0449697,40,0.812714,7500.0,5950.0,0.0,11.2421,25.50531530380249,1462.19013811,2.41966,4.820382118225098,-0.022957,0.514279,0.0276465,0.829546083863
4.882859230041504,-0.0416306,40,0.807701,7500.0,6115.0,3700.0,11.1138,30.402024269104004,787.575393216,2.40818,4.854104995727539,-0.0300576,0.475511,0.0113682,0.905884866195
4.967660188674927,-0.0768369,40,0.801387,7700.0,6497.5,4400.0,10.948,35.37419843673706,753.155860364,2.39316,4.927889585494995,-0.053453,1.47147,0.0431051,0.927032783563
