NumTrajs,LossBefore,MeanKL,LossAfter,MinReturn,TotalExecTime,ItrTime,Time,Entropy,StdReturn,MaxReturn,ExplainedVariance,AveragePolicyStd,MaxKL,Perplexity,AverageReturn
20,-0.0,0.0,-0.0,0.0,10.748646020889282,10.835309743881226,10.835306167602539,2.45436,0.0,0.0,1,0.827472,0.0,11.639,0.0
20,-0.0,0.0,-0.0,0.0,10.592578649520874,10.693244457244873,21.53238844871521,2.45436,0.0,0.0,1,0.827472,0.0,11.639,0.0
20,-0.0,0.0,-0.0,0.0,10.127774477005005,10.169527292251587,31.70608901977539,2.45436,0.0,0.0,1,0.827472,0.0,11.639,0.0
20,-0.0,0.0,-0.0,0.0,10.544997930526733,10.580270528793335,42.291391372680664,2.45436,0.0,0.0,1,0.827472,0.0,11.639,0.0
20,-0.0,0.0,-0.0,0.0,10.436068773269653,10.535509586334229,52.83261489868164,2.45436,0.0,0.0,1,0.827472,0.0,11.639,0.0
20,-0.0,0.0,-0.0,0.0,10.359800815582275,10.391305923461914,63.2274649143219,2.45436,0.0,0.0,1,0.827472,0.0,11.639,0.0
20,-0.0,0.0,-0.0,0.0,10.669285774230957,10.711284399032593,73.9425139427185,2.45436,0.0,0.0,1,0.827472,0.0,11.639,0.0
