MaxReturn,NumTrajs,LossAfter,Time,ItrTime,LossBefore,StdReturn,MinReturn,AveragePolicyStd,AverageReturn,MaxKL,ExplainedVariance,Perplexity,MeanKL,TotalExecTime,Entropy
3900.0,20,-0.0131307,19.361879348754883,19.361886024475098,0.0131307,876.698351772,800.0,0.935103,1620.0,0.445905,0.511230952995,14.8902,0.20555,19.226050853729248,2.7007
28600.0,20,-0.0561633,38.458598375320435,19.09357190132141,-0.00341407,3703.97084222,11300.0,0.941683,20560.0,0.471528,0.498401241306,15.087,0.222117,18.964515686035156,2.71383
43000.0,20,-0.0190045,58.60172772407532,20.124338388442993,-0.00157144,1210.53707089,38100.0,0.94099,41540.0,0.30918,0.972146534813,15.0613,0.0856633,19.86196494102478,2.71213
42600.0,20,-0.00982463,77.67789125442505,19.066256999969482,-0.0064278,294.066319051,41500.0,0.940462,42105.0,0.0763282,0.990632084464,15.0494,0.00947895,19.019041299819946,2.71134
42600.0,20,-0.00594863,96.20658588409424,18.522157907485962,0.000360243,877.439456601,38900.0,0.939217,41690.0,0.0522963,0.974827980726,15.0011,0.0205261,18.339223861694336,2.70813
42600.0,20,-0.0288169,115.56779742240906,19.352951288223267,-0.0266472,308.382878902,41200.0,0.939481,42030.0,0.0104761,0.989520211108,15.0038,0.00267739,19.253697156906128,2.70831
42600.0,20,-0.013083,134.82223773002625,19.229743242263794,-0.00922523,368.23905279,41100.0,0.933159,42080.0,0.0808316,0.990349335645,14.8053,0.0111112,19.056721925735474,2.69498
