TotalExecTime,ExplainedVariance,LossBefore,StdReturn,MeanKL,MaxReturn,ItrTime,Entropy,MaxKL,Time,AveragePolicyStd,AverageReturn,MinReturn,NumTrajs,LossAfter,Perplexity
10.739568948745728,0.319293785859,0.0121406,1432.27092409,0.133107,6700.0,10.821782350540161,2.45436,0.617765,10.821777105331421,0.827472,2660.0,400.0,20,-0.0043901,11.639
10.632359981536865,0.574803388613,0.00695083,2942.69859143,0.154227,23900.0,10.71361756324768,2.4665,0.340128,21.539240837097168,0.832713,19055.0,11800.0,20,-0.0511671,11.7812
10.709786415100098,0.850477673352,-0.0215168,17409.8793792,0.00201899,40600.0,10.745048522949219,2.46998,0.0132389,32.28748607635498,0.834094,26490.0,0.0,20,-0.0240726,11.8222
10.366768836975098,0.853784405082,-0.012511,15480.9713843,0.00186376,40800.0,10.419914960861206,2.45922,0.024682,42.71106743812561,0.82987,30805.0,0.0,20,-0.0147085,11.6957
10.58255386352539,0.862271523723,-0.000293044,15446.3458462,0.00690944,41200.0,10.69532036781311,2.45296,0.0169128,53.409842014312744,0.827387,30820.0,0.0,20,-0.00323117,11.6227
10.320888042449951,0.863753751545,-0.00197553,16996.3900579,0.00129206,40200.0,10.361677408218384,2.45282,0.0163283,63.778435468673706,0.827699,29415.0,0.0,20,-0.00321499,11.621
10.652358770370483,0.866593799161,0.0011407,11758.9317117,0.00451244,41200.0,10.691951513290405,2.45183,0.0262582,74.47545599937439,0.82722,35105.0,0.0,20,-0.00245955,11.6096
