ItrTime,LossBefore,MeanKL,StdReturn,AverageReturn,LossAfter,Perplexity,Time,NumTrajs,TotalExecTime,MinReturn,Entropy,ExplainedVariance,MaxReturn,MaxKL,AveragePolicyStd
12.44158124923706,0.00279846,0.361198,3079.70777835,5020.0,-0.0652284,15.3903,12.441574096679688,20,12.314804792404175,100.0,2.73374,0.400503312054,10700.0,1.64451,0.949513
12.616858959197998,0.00218917,0.0360318,6993.81869939,14950.0,-0.0110173,15.4334,25.062562227249146,20,12.516536474227905,0.0,2.73654,0.845917887963,21500.0,0.244051,0.951134
12.406872987747192,-0.0156254,0.0366874,4424.50844727,18215.0,-0.0274237,15.4503,37.47446537017822,20,12.359289169311523,5600.0,2.73763,0.877121761219,22600.0,0.180593,0.951676
12.446131706237793,-0.00437558,0.0535783,5104.12578215,17970.0,-0.0246179,15.3301,49.93039560317993,20,12.237334251403809,2800.0,2.72982,0.855232273186,22500.0,0.397771,0.947962
13.156085014343262,-0.00469038,0.0575535,4396.46164546,18625.0,-0.0253369,15.2966,63.09633493423462,20,13.11327338218689,0.0,2.72763,0.912746116597,22100.0,0.477671,0.946982
12.974464893341064,-0.0146607,0.0288342,5044.15255519,18745.0,-0.034379,15.2608,76.07830715179443,20,12.93262243270874,0.0,2.72529,0.88450612238,22500.0,0.163651,0.945854
12.579439401626587,-0.00458625,0.061277,2512.26491438,20145.0,-0.0218064,15.1493,88.66677784919739,20,12.535592555999756,10600.0,2.71796,0.912019332404,22700.0,0.24836,0.942329
