MeanKL,LossAfter,NumTrajs,MaxReturn,MaxKL,Time,Perplexity,AverageReturn,AveragePolicyStd,TotalExecTime,MinReturn,ExplainedVariance,LossBefore,ItrTime,Entropy,StdReturn
0.00280257,0.0233568,20,200.0,0.372648,15.59351921081543,17.0561,10.0,0.999438,15.317837715148926,0.0,0.0377313011495,0.0257855,15.59352445602417,2.83651,43.5889894354
0.0254821,-0.0102369,20,1600.0,2.13489,32.64472770690918,17.5017,85.0,1.01235,16.80134081840515,0.0,0.16151522667,-0.01082,17.041757583618164,2.8623,348.245602987
0.0,-0.0,20,0.0,0.0,50.11851358413696,17.4072,0.0,1.00965,17.17508363723755,0.0,1,-0.0,17.44610333442688,2.85689,0.0
0.0851487,0.00801578,20,400.0,14.946,66.50994801521301,17.4072,25.0,1.00965,16.099740266799927,0.0,0.0710278100069,0.00544281,16.36273169517517,2.85689,88.7411967465
0.0365099,0.0229655,20,100.0,3.42033,82.26057577133179,17.4547,5.0,1.01099,15.615578651428223,0.0,0.0477738511322,0.0255781,15.735891819000244,2.85961,21.7944947177
0.000617453,0.0068353,20,200.0,0.126401,97.98367834091187,17.6793,10.0,1.01747,15.54887318611145,0.0,0.0426866557534,0.00757302,15.712218523025513,2.8724,43.5889894354
0.0,-0.0,20,0.0,0.0,113.10216045379639,17.7464,0.0,1.0194,14.889751672744751,0.0,1,-0.0,15.098371267318726,2.87618,0.0
