LossBefore,Entropy,MaxKL,MeanKL,MinReturn,ExplainedVariance,AveragePolicyStd,LossAfter,Time,ItrTime,StdReturn,AverageReturn,TotalExecTime,NumTrajs,Perplexity,MaxReturn
-0.0,2.73374,0.0,0.0,0.0,1,0.949513,-0.0,6.751052379608154,6.751058578491211,0.0,0.0,6.675763130187988,20,15.3903,0.0
0.016208,2.73374,0.549879,0.0551512,0.0,0.0745419273372,0.949513,-0.00876922,13.277340650558472,6.522264003753662,108.972473589,25.0,6.454882860183716,20,15.3903,500.0
-0.0025389,2.74184,0.534533,0.0241655,0.0,0.347525386403,0.953225,-0.00951927,19.67755937576294,6.3936145305633545,840.520671965,505.0,6.355591535568237,20,15.5155,3200.0
0.00823631,2.74057,0.120035,0.00951848,0.0,0.492897031739,0.952618,0.00298378,25.70801043510437,6.024891138076782,566.215506676,580.0,5.968271017074585,20,15.4959,1700.0
-0.00317903,2.74469,0.0433408,0.00502019,0.0,0.430585561043,0.954604,-0.008519,32.000115156173706,6.284911155700684,1060.70731118,930.0,6.248347520828247,20,15.5598,4000.0
0.0185258,2.7431,0.144571,0.0160327,0.0,0.356493426931,0.953825,0.0122504,38.76734471321106,6.75420069694519,1233.88613737,1155.0,6.692545175552368,20,15.5351,4500.0
0.0204017,2.75236,0.305819,0.068482,0.0,0.448020314262,0.958342,-0.00415983,45.26125645637512,6.484437465667725,1347.99851632,1270.0,6.438197612762451,20,15.6797,3800.0
