LossAfter,Entropy,TotalExecTime,AveragePolicyStd,ItrTime,MaxReturn,StdReturn,MeanKL,Time,LossBefore,Perplexity,AverageReturn,MinReturn,MaxKL,ExplainedVariance,NumTrajs
0.00336879,2.73374,5.089241981506348,0.949513,5.156280994415283,6900.0,1714.43139262,0.0528764,5.156277179718018,0.0158158,15.3903,1515.0,0.0,0.38694,0.508346874646,20
-0.0431473,2.74955,5.173344612121582,0.956907,5.226663589477539,17900.0,4468.72185306,0.106951,10.389672756195068,-0.0118421,15.6357,8095.0,2400.0,0.288882,0.295573050239,20
-0.0258896,2.74363,5.213568210601807,0.954109,5.23553729057312,20500.0,5750.39998609,0.082504,15.633720636367798,-0.00324791,15.5434,15130.0,0.0,0.452221,0.705700747246,20
-0.0154699,2.74201,5.598671913146973,0.953314,5.630528688430786,21300.0,7654.80241417,0.0148824,21.268070459365845,-0.00918738,15.5181,15500.0,0.0,0.0957418,0.794201250388,20
-0.0301722,2.73742,5.538684844970703,0.951168,5.571748971939087,21500.0,7022.89826211,0.0812118,26.8452045917511,0.00151869,15.447,15570.0,0.0,0.948,0.699519321333,20
-0.000615649,2.73817,5.639507055282593,0.951531,5.671756267547607,21600.0,8314.35355274,0.00574244,32.52075695991516,0.00459355,15.4587,10695.0,0.0,0.0534299,0.530189784809,20
-0.0087257,2.74047,5.8082075119018555,0.952705,5.858168363571167,21500.0,8182.51031163,0.0183645,38.38264226913452,0.00258344,15.4943,15155.0,0.0,0.183775,0.794527974745,20
