TotalExecTime,MaxKL,MinReturn,LossAfter,StdReturn,ItrTime,MaxReturn,MeanKL,Perplexity,Time,AverageReturn,NumTrajs,AveragePolicyStd,ExplainedVariance,Entropy,LossBefore
16.866929054260254,0.124788,0.0,0.00487951,239.739441895,17.129858255386353,1100.0,0.00392075,17.2706,17.1298508644104,55.0,20,1.00568,0.0632910645289,2.849,0.0105601
15.759189128875732,846.345,0.0,1.8256,135.922772191,15.992440223693848,500.0,7.3155,17.4539,33.1447970867157,45.0,20,1.0109,0.303992199417,2.85956,0.00549798
16.113162755966187,24.1127,0.0,0.0524894,132.193040664,16.233405351638794,400.0,0.175743,17.5019,49.3956778049469,55.0,20,1.0123,0.169064357925,2.86231,0.0117824
17.0397846698761,3.20435,0.0,0.0128044,305.736814924,17.20560383796692,1400.0,0.0176774,17.6054,66.62707042694092,95.0,20,1.01535,0.0315285715827,2.8682,0.0112841
17.674874544143677,74.1502,0.0,0.127971,213.541565041,17.800333738327026,800.0,0.570646,17.705,84.46037602424622,80.0,20,1.01822,0.0589208734858,2.87385,0.00654523
17.377293825149536,24.9246,0.0,0.0894963,307.571129985,17.52522873878479,1200.0,0.271217,17.763,102.04578876495361,120.0,20,1.01986,0.142396774636,2.87712,0.025156
17.374643802642822,1220.69,0.0,1.09242,43.5889894354,17.483778953552246,200.0,19.5903,17.9878,119.55977463722229,10.0,20,1.02634,0.0528914472786,2.8897,0.00551992
