MaxKL,LossAfter,AveragePolicyStd,Perplexity,LossBefore,MinReturn,StdReturn,ExplainedVariance,Entropy,AverageReturn,MaxReturn,Time,ItrTime,TotalExecTime,NumTrajs,MeanKL
0.0,-0.0,0.827472,11.639,-0.0,0.0,0.0,1,2.45436,0.0,0.0,10.749399662017822,10.749405860900879,10.673179388046265,20,0.0
0.0,-0.0,0.827472,11.639,-0.0,0.0,0.0,1,2.45436,0.0,0.0,21.473845720291138,10.719765424728394,10.664830684661865,20,0.0
0.0,-0.0,0.827472,11.639,-0.0,0.0,0.0,1,2.45436,0.0,0.0,32.16142201423645,10.683854818344116,10.635000228881836,20,0.0
0.0,-0.0,0.827472,11.639,-0.0,0.0,0.0,1,2.45436,0.0,0.0,42.51601219177246,10.347998857498169,10.304346561431885,20,0.0
0.0,-0.0,0.827472,11.639,-0.0,0.0,0.0,1,2.45436,0.0,0.0,53.208269357681274,10.688576221466064,10.595664501190186,20,0.0
0.0,-0.0,0.827472,11.639,-0.0,0.0,0.0,1,2.45436,0.0,0.0,63.575117349624634,10.362316846847534,10.31546926498413,20,0.0
0.0,-0.0,0.827472,11.639,-0.0,0.0,0.0,1,2.45436,0.0,0.0,74.27988862991333,10.70124340057373,10.646832704544067,20,0.0
