Perplexity,NumTrajs,ItrTime,MaxKL,MinReturn,MeanKL,MaxReturn,LossAfter,Entropy,ExplainedVariance,AveragePolicyStd,TotalExecTime,StdReturn,Time,LossBefore,AverageReturn
15.613,20,33.215025901794434,0.0707979,0.0,0.00662048,600.0,0.00486373,2.7481,0.180571325775,0.956152,32.937214612960815,185.674446276,33.2150194644928,0.00717685,145.0
15.7254,20,35.147064208984375,0.0141995,0.0,0.00116192,800.0,0.0151596,2.75528,0.246941718152,0.959565,34.615822553634644,207.60539492,68.390296459198,0.0170109,170.0
15.8598,20,32.900641679763794,0.0432939,0.0,0.00699918,400.0,0.00697396,2.76379,0.463178604809,0.96365,32.63397812843323,156.444878472,101.3177387714386,0.0119882,155.0
15.9551,20,32.00269031524658,0.15206,0.0,0.0251414,300.0,0.00515217,2.76978,0.484080149617,0.966537,31.737924814224243,139.642400438,133.36738562583923,0.0107297,150.0
16.041,20,32.91484308242798,0.11086,0.0,0.0207788,400.0,0.000543721,2.77515,0.502875983819,0.96915,32.55527877807617,142.828568571,166.32004952430725,0.00912149,160.0
16.1143,20,34.60281848907471,0.0895718,0.0,0.00816574,1100.0,-0.00149208,2.77971,0.377405069891,0.971342,34.08919358253479,254.165300543,200.9431540966034,0.00360166,220.0
16.1433,20,33.536298751831055,0.175402,0.0,0.0101326,800.0,0.00169677,2.78151,0.58177486277,0.972208,33.292094230651855,179.652442232,234.51070618629456,0.00622091,265.0
