LossAfter,NumTrajs,Time,MaxReturn,AverageReturn,MinReturn,StdReturn,MeanKL,ItrTime,Perplexity,AveragePolicyStd,ExplainedVariance,Entropy,MaxKL,TotalExecTime,LossBefore
-0.0,20,12.42320466041565,0.0,0.0,0.0,0.0,0.0,12.423208475112915,14.8902,0.935103,1,2.7007,0.0,12.333744049072266,-0.0
-0.0,20,24.694465160369873,0.0,0.0,0.0,0.0,0.0,12.264641761779785,14.8902,0.935103,1,2.7007,0.0,12.17062783241272,-0.0
-0.0,20,37.5175461769104,0.0,0.0,0.0,0.0,0.0,12.81919813156128,14.8902,0.935103,1,2.7007,0.0,12.738174200057983,-0.0
-0.0,20,49.88726258277893,0.0,0.0,0.0,0.0,0.0,12.332050085067749,14.8902,0.935103,1,2.7007,0.0,12.231465101242065,-0.0
-0.0,20,62.356205701828,0.0,0.0,0.0,0.0,0.0,12.458309650421143,14.8902,0.935103,1,2.7007,0.0,12.407558917999268,-0.0
-0.0,20,74.61390781402588,0.0,0.0,0.0,0.0,0.0,12.251008749008179,14.8902,0.935103,1,2.7007,0.0,12.15345048904419,-0.0
-0.0,20,87.10201573371887,0.0,0.0,0.0,0.0,0.0,12.477343320846558,14.8902,0.935103,1,2.7007,0.0,12.421967506408691,-0.0
