MinReturn,Entropy,ExplainedVariance,LossAfter,Perplexity,MeanKL,StdReturn,ItrTime,MaxKL,AveragePolicyStd,AverageReturn,NumTrajs,Time,MaxReturn,LossBefore,TotalExecTime
0.0,2.67957,1,-0.0,14.5788,0.0,0.0,12.164555072784424,0.0,0.92455,0.0,20,12.164548635482788,0.0,-0.0,12.014444351196289
0.0,2.67957,1,-0.0,14.5788,0.0,0.0,11.751575469970703,0.0,0.92455,0.0,20,23.919711112976074,0.0,-0.0,11.690693855285645
0.0,2.67957,1,-0.0,14.5788,0.0,0.0,12.393929481506348,0.0,0.92455,0.0,20,36.33090400695801,0.0,-0.0,12.288381338119507
0.0,2.67957,1,-0.0,14.5788,0.0,0.0,11.892955541610718,0.0,0.92455,0.0,20,48.23216438293457,0.0,-0.0,11.817606210708618
0.0,2.67957,1,-0.0,14.5788,0.0,0.0,11.979290962219238,0.0,0.92455,0.0,20,60.217467069625854,0.0,-0.0,11.915913343429565
0.0,2.67957,1,-0.0,14.5788,0.0,0.0,12.12533712387085,0.0,0.92455,0.0,20,72.35234212875366,0.0,-0.0,12.073800802230835
0.0,2.67957,1,-0.0,14.5788,0.0,0.0,12.068146228790283,0.0,0.92455,0.0,20,84.42426133155823,0.0,-0.0,11.998445987701416
