StdReturn,ExplainedVariance,Time,MeanKL,MinReturn,AverageReturn,Entropy,LossAfter,Perplexity,LossBefore,MaxKL,TotalExecTime,ItrTime,AveragePolicyStd,NumTrajs,MaxReturn
0.0,1,11.977973699569702,0.0,0.0,0.0,2.83788,-0.0,17.0795,-0.0,0.0,11.881288290023804,11.977980375289917,1.0,20,0.0
108.972473589,0.0857012404268,23.549378633499146,4.05867,0.0,25.0,2.83788,0.431079,17.0795,-0.0171846,303.123,11.51166582107544,11.566433429718018,1.0,20,500.0
65.3834841531,0.121443812842,35.60469055175781,22.2557,0.0,15.0,2.82928,-4.40318,16.9333,0.00943153,1541.1,12.019230842590332,12.046506643295288,0.995713,20,300.0
324.191301549,0.0731240344567,46.7251763343811,8.02571,0.0,130.0,2.834,0.992614,17.0134,0.00751795,515.041,10.982593297958374,11.115139722824097,0.998064,20,1200.0
65.3834841531,0.0461176094268,59.067087173461914,97.2608,0.0,15.0,2.83776,11.2831,17.0775,-0.0102222,2785.89,12.284330368041992,12.334733009338379,0.999949,20,300.0
391.27995093,0.0697953687109,71.46737504005432,1214.5,0.0,130.0,2.83265,206.418,16.9904,0.0378522,50022.7,12.34152626991272,12.381793737411499,0.99741,20,1400.0
43.5889894354,0.0973888429775,83.71379256248474,18.3568,0.0,10.0,2.85157,-0.792244,17.315,0.00823004,1635.25,12.193809032440186,12.243565320968628,1.0069,20,200.0
