AverageReturn,MeanKL,NumTrajs,TotalExecTime,MaxReturn,ItrTime,MinReturn,Perplexity,Entropy,LossAfter,Time,ExplainedVariance,LossBefore,AveragePolicyStd,StdReturn,MaxKL
1555.0,0.0288529,20,25.594022512435913,5400.0,25.708746194839478,0.0,21.7921,3.08155,-0.0112107,25.708741903305054,0.36154386938,0.0125193,1.12957,1481.71353507,13.3833
1805.0,0.00407429,20,23.875872373580933,6700.0,23.980990886688232,0.0,22.0666,3.09407,-0.0248025,49.69507598876953,0.386754703291,-0.0208669,1.13669,1811.20816032,0.179813
1045.0,0.00261309,20,28.394707202911377,4500.0,28.569249153137207,0.0,21.8376,3.08363,-0.00483164,78.26745581626892,0.304299920413,-0.00224811,1.13076,1238.33557649,0.150694
1665.0,0.00240226,20,22.91855549812317,5800.0,22.995340824127197,0.0,21.8131,3.08251,-0.00813022,101.26752591133118,0.348819987779,-0.00596539,1.13012,1800.35413183,0.187466
1435.0,0.00287719,20,25.261094570159912,6300.0,25.42911720275879,0.0,21.7481,3.07953,-0.00381647,126.70694041252136,0.357085566753,-0.00129192,1.12844,1763.31364198,0.224046
1805.0,0.00165459,20,25.143614053726196,8000.0,25.246421337127686,0.0,21.7341,3.07888,-0.0124498,151.95815324783325,0.339712433115,-0.0105209,1.12809,2162.0534221,0.0378154
1370.0,0.00139353,20,27.631203413009644,3700.0,27.71970820426941,0.0,21.62,3.07362,-0.00449921,179.68470740318298,0.37829482937,-0.00218344,1.12511,1366.78454776,0.305334
